user_id,rank,exposure,artist,user_country,user_age,user_gender,artist_country,artist_gender
88,1,1.0,Twin Shadow,NL,24,m,US,Male
88,2,0.6309297535714575,PJ Harvey,NL,24,m,UK,Female
88,3,0.5,Lil Nas X,NL,24,m,US,Male
88,4,0.43067655807339306,Patrick Watson,NL,24,m,CA,Male
88,5,0.38685280723454163,Tame Impala,NL,24,m,AU,Male
88,6,0.3562071871080222,Céu,NL,24,m,BR,Female
88,7,0.3333333333333333,Grouper,NL,24,m,US,Female
88,8,0.31546487678572877,Fever Ray,NL,24,m,SE,Non-binary
88,9,0.3010299956639812,Édith Piaf,NL,24,m,FR,Female
88,10,0.2890648263178879,Chelsea Wolfe,NL,24,m,US,Female
933,1,1.0,Taylor Swift,RU,15,m,US,Female
933,2,0.6309297535714575,Jessie J,RU,15,m,UK,Female
933,3,0.5,Elvis Presley,RU,15,m,US,Male
933,4,0.43067655807339306,Justin Bieber,RU,15,m,CA,Male
933,5,0.38685280723454163,Raul Seixas,RU,15,m,BR,Male
933,6,0.3562071871080222,Timmy Trumpet,RU,15,m,AU,Male
933,7,0.3333333333333333,Miley Cyrus,RU,15,m,US,Non-binary
933,8,0.31546487678572877,Robyn,RU,15,m,SE,Female
933,9,0.3010299956639812,Travis Scott,RU,15,m,US,Male
933,10,0.2890648263178879,Vitalic,RU,15,m,FR,Male
858,1,1.0,Mariah Carey,BR,15,m,US,Female
858,2,0.6309297535714575,Rihanna,BR,15,m,UK,Female
858,3,0.5,Britney Spears,BR,15,m,US,Female
858,4,0.43067655807339306,Avril Lavigne,BR,15,m,CA,Female
858,5,0.38685280723454163,Sia,BR,15,m,AU,Female
858,6,0.3562071871080222,Anitta,BR,15,m,BR,Female
858,7,0.3333333333333333,Beyoncé,BR,15,m,US,Female
858,8,0.31546487678572877,Loreen,BR,15,m,SE,Female
858,9,0.3010299956639812,Gwen Stefani,BR,15,m,US,Female
858,10,0.2890648263178879,Cécile McLorin Salvant,BR,15,m,FR,Female
884,1,1.0,Kurt Vile,RU,17,m,US,Male
884,2,0.6309297535714575,Four Tet,RU,17,m,UK,Male
884,3,0.5,Toro y Moi,RU,17,m,US,Male
884,4,0.43067655807339306,Grimes,RU,17,m,CA,Female
