user_id,rank,exposure,artist,user_country,user_age,user_gender,artist_country,artist_gender
88,1,1.0,Ariana Grande,NL,24,m,US,Female
88,2,0.6309297535714575,Darkside,NL,24,m,UK,Male
88,3,0.5,Kanye West,NL,24,m,US,Male
88,4,0.43067655807339306,Mac DeMarco,NL,24,m,CA,Male
88,5,0.38685280723454163,Anitta,NL,24,m,BR,Female
88,6,0.3562071871080222,Timmy Trumpet,NL,24,m,AU,Male
88,7,0.3333333333333333,John Cale,NL,24,m,US,Male
88,8,0.31546487678572877,The Tallest Man on Earth,NL,24,m,SE,Male
88,9,0.3010299956639812,Chris Isaak,NL,24,m,US,Male
88,10,0.2890648263178879,Charlotte Gainsbourg,NL,24,m,FR,Female
933,1,1.0,Ariana Grande,RU,15,m,US,Female
933,2,0.6309297535714575,James Blake,RU,15,m,UK,Male
933,3,0.5,Vanessa Carlton,RU,15,m,US,Female
933,4,0.43067655807339306,Alanis Morissette,RU,15,m,CA,Female
933,5,0.38685280723454163,Sia,RU,15,m,AU,Female
933,6,0.3562071871080222,Marisa Monte,RU,15,m,BR,Female
933,7,0.3333333333333333,Snail Mail,RU,15,m,US,Female
933,8,0.31546487678572877,The Tallest Man on Earth,RU,15,m,SE,Male
933,9,0.3010299956639812,Aaron Smith,RU,15,m,US,Male
933,10,0.2890648263178879,Cécile McLorin Salvant,RU,15,m,FR,Female
858,1,1.0,Jennifer Lopez,BR,15,m,US,Female
858,2,0.6309297535714575,Rihanna,BR,15,m,UK,Female
858,3,0.5,Ariana Grande,BR,15,m,US,Female
858,4,0.43067655807339306,Mayhem,BR,15,m,CA,Female
858,5,0.38685280723454163,Tame Impala,BR,15,m,AU,Male
858,6,0.3562071871080222,Cássia Eller,BR,15,m,BR,Female
858,7,0.3333333333333333,Moby,BR,15,m,US,Male
858,8,0.31546487678572877,Yngwie Malmsteen,BR,15,m,SE,Male
858,9,0.3010299956639812,Kavinsky,BR,15,m,FR,Male
858,10,0.2890648263178879,Ariana Grande,BR,15,m,US,Female
884,1,1.0,Ariana Grande,RU,17,m,US,Female
884,2,0.6309297535714575,Adele,RU,17,m,UK,Female
884,3,0.5,Serj Tankian,RU,17,m,US,Male
884,4,0.43067655807339306,Mayhem,RU,17,m,CA,Female
884,5,0.38685280723454163,Sia,RU,17,m,AU,Female
884,6,0.3562071871080222,Cássia Eller,RU,17,m,BR,Female
884,7,0.3333333333333333,Ariana Grande,RU,17,m,US,Female
884,8,0.31546487678572877,Tove Lo,RU,17,m,SE,Female
884,9,0.3010299956639812,Rob Zombie,RU,17,m,US,Male
884,10,0.2890648263178879,Cécile McLorin Salvant,RU,17,m,FR,Female
549,1,1.0,Kevin Morby,CA,21,m,US,Male
549,2,0.6309297535714575,Adele,CA,21,m,UK,Female
549,3,0.5,Sufjan Stevens,CA,21,m,US,Male
549,4,0.43067655807339306,Mac DeMarco,CA,21,m,CA,Male
549,5,0.38685280723454163,Tame Impala,CA,21,m,AU,Male
549,6,0.3562071871080222,Anitta,CA,21,m,BR,Female
549,7,0.3333333333333333,Marilyn Manson,CA,21,m,US,Male
549,8,0.31546487678572877,The Tallest Man on Earth,CA,21,m,SE,Male
549,9,0.3010299956639812,Ariana Grande,CA,21,m,US,Female
549,10,0.2890648263178879,Charlotte Gainsbourg,CA,21,m,FR,Female
67,1,1.0,Britney Spears,UK,27,m,US,Female
67,2,0.6309297535714575,King Krule,UK,27,m,UK,Male
67,3,0.5,Britney Spears,UK,27,m,US,Female
67,4,0.43067655807339306,Bryan Adams,UK,27,m,CA,Male
67,5,0.38685280723454163,Troye Sivan,UK,27,m,AU,Male
67,6,0.3562071871080222,Anitta,UK,27,m,BR,Female
67,7,0.3333333333333333,Gil Scott-Heron,UK,27,m,US,Male
67,8,0.31546487678572877,The Tallest Man on Earth,UK,27,m,SE,Male
67,9,0.3010299956639812,Charlotte Gainsbourg,UK,27,m,FR,Female
67,10,0.2890648263178879,Ariana Grande,UK,27,m,US,Female
701,1,1.0,Ariel Pink,NO,23,m,US,Male
701,2,0.6309297535714575,PJ Harvey,NO,23,m,UK,Female
701,3,0.5,Earl Sweatshirt,NO,23,m,US,Male
701,4,0.43067655807339306,Caribou,NO,23,m,CA,Male
701,5,0.38685280723454163,Troye Sivan,NO,23,m,AU,Male
701,6,0.3562071871080222,Anitta,NO,23,m,BR,Female
701,7,0.3333333333333333,Wild Nothing,NO,23,m,US,Male
701,8,0.31546487678572877,The Tallest Man on Earth,NO,23,m,SE,Male
701,9,0.3010299956639812,Earl Sweatshirt,NO,23,m,US,Male
701,10,0.2890648263178879,Vitalic,NO,23,m,FR,Male
742,1,1.0,Serj Tankian,BR,20,f,US,Male
742,2,0.6309297535714575,Ed Sheeran,BR,20,f,UK,Male
742,3,0.5,Paula Abdul,BR,20,f,US,Female
742,4,0.43067655807339306,Mayhem,BR,20,f,CA,Female
742,5,0.38685280723454163,Sia,BR,20,f,AU,Female
742,6,0.3562071871080222,Anitta,BR,20,f,BR,Female
742,7,0.3333333333333333,Jennifer Lopez,BR,20,f,US,Female
742,8,0.31546487678572877,Yngwie Malmsteen,BR,20,f,SE,Male
742,9,0.3010299956639812,Kavinsky,BR,20,f,FR,Male
742,10,0.2890648263178879,Gwen Stefani,BR,20,f,US,Female
930,1,1.0,Aaron Smith,DE,33,m,US,Male
930,2,0.6309297535714575,James Blake,DE,33,m,UK,Male
930,3,0.5,Lana Del Rey,DE,33,m,US,Female
930,4,0.43067655807339306,Avril Lavigne,DE,33,m,CA,Female
930,5,0.38685280723454163,Cássia Eller,DE,33,m,BR,Female
930,6,0.3562071871080222,Sia,DE,33,m,AU,Female
930,7,0.3333333333333333,Kacey Musgraves,DE,33,m,US,Female
930,8,0.31546487678572877,The Tallest Man on Earth,DE,33,m,SE,Male
930,9,0.3010299956639812,Manu Chao,DE,33,m,FR,Male
930,10,0.2890648263178879,Snail Mail,DE,33,m,US,Female
781,1,1.0,Vanessa Carlton,RU,22,f,US,Female
781,2,0.6309297535714575,Rita Ora,RU,22,f,UK,Female
781,3,0.5,Madonna,RU,22,f,US,Female
781,4,0.43067655807339306,Leonard Cohen,RU,22,f,CA,Male
781,5,0.38685280723454163,Criolo,RU,22,f,BR,Male
781,6,0.3562071871080222,Sia,RU,22,f,AU,Female
781,7,0.3333333333333333,Ariana Grande,RU,22,f,US,Female
781,8,0.31546487678572877,Tove Lo,RU,22,f,SE,Female
781,9,0.3010299956639812,Taylor Swift,RU,22,f,US,Female
781,10,0.2890648263178879,Christine and the Queens,RU,22,f,FR,Male
878,1,1.0,Madonna,US,21,m,US,Female
878,2,0.6309297535714575,Rita Ora,US,21,m,UK,Female
878,3,0.5,Ariana Grande,US,21,m,US,Female
878,4,0.43067655807339306,Alanis Morissette,US,21,m,CA,Female
878,5,0.38685280723454163,Sia,US,21,m,AU,Female
878,6,0.3562071871080222,Amon Tobin,US,21,m,BR,Male
878,7,0.3333333333333333,Taylor Swift,US,21,m,US,Female
878,8,0.31546487678572877,Tove Lo,US,21,m,SE,Female
878,9,0.3010299956639812,Snail Mail,US,21,m,US,Female
878,10,0.2890648263178879,Kent,US,21,m,FR,Male
190,1,1.0,Ariana Grande,PT,27,m,US,Female
190,2,0.6309297535714575,Adele,PT,27,m,UK,Female
190,3,0.5,Billy Joel,PT,27,m,US,Male
190,4,0.43067655807339306,Mac DeMarco,PT,27,m,CA,Male
190,5,0.38685280723454163,Cássia Eller,PT,27,m,BR,Female
190,6,0.3562071871080222,Sia,PT,27,m,AU,Female
190,7,0.3333333333333333,Marilyn Manson,PT,27,m,US,Male
190,8,0.31546487678572877,Fever Ray,PT,27,m,SE,Non-binary
190,9,0.3010299956639812,Rush,PT,27,m,US,Male
190,10,0.2890648263178879,Charlotte Gainsbourg,PT,27,m,FR,Female
682,1,1.0,Travis Scott,UA,43,m,US,Male
682,2,0.6309297535714575,Seal,UA,43,m,UK,Male
682,3,0.5,Britney Spears,UA,43,m,US,Female
682,4,0.43067655807339306,Avril Lavigne,UA,43,m,CA,Female
682,5,0.38685280723454163,Troye Sivan,UA,43,m,AU,Male
682,6,0.3562071871080222,Pedro Sampaio,UA,43,m,BR,Male
682,7,0.3333333333333333,Britney Spears,UA,43,m,US,Female
682,8,0.31546487678572877,The Tallest Man on Earth,UA,43,m,SE,Male
682,9,0.3010299956639812,Kavinsky,UA,43,m,FR,Male
682,10,0.2890648263178879,Lana Del Rey,UA,43,m,US,Female
28,1,1.0,Ariana Grande,FI,26,m,US,Female
28,2,0.6309297535714575,Ed Sheeran,FI,26,m,UK,Male
28,3,0.5,Justin Timberlake,FI,26,m,US,Male
28,4,0.43067655807339306,Grimes,FI,26,m,CA,Female
28,5,0.38685280723454163,Sia,FI,26,m,AU,Female
28,6,0.3562071871080222,Amon Tobin,FI,26,m,BR,Male
28,7,0.3333333333333333,Eminem,FI,26,m,US,Male
28,8,0.31546487678572877,The Tallest Man on Earth,FI,26,m,SE,Male
28,9,0.3010299956639812,Aaron Smith,FI,26,m,US,Male
28,10,0.2890648263178879,Cécile McLorin Salvant,FI,26,m,FR,Female
799,1,1.0,Taylor Swift,PL,17,m,US,Female
799,2,0.6309297535714575,Adele,PL,17,m,UK,Female
799,3,0.5,Ariana Grande,PL,17,m,US,Female
799,4,0.43067655807339306,Leonard Cohen,PL,17,m,CA,Male
799,5,0.38685280723454163,Sia,PL,17,m,AU,Female
799,6,0.3562071871080222,Criolo,PL,17,m,BR,Male
799,7,0.3333333333333333,Frank Ocean,PL,17,m,US,Male
799,8,0.31546487678572877,The Tallest Man on Earth,PL,17,m,SE,Male
799,9,0.3010299956639812,The Avener,PL,17,m,FR,Male
799,10,0.2890648263178879,Moby,PL,17,m,US,Male
41,1,1.0,Snail Mail,US,26,f,US,Female
41,2,0.6309297535714575,Nick Drake,US,26,f,UK,Male
41,3,0.5,Wild Nothing,US,26,f,US,Male
41,4,0.43067655807339306,Caribou,US,26,f,CA,Male
41,5,0.38685280723454163,Tame Impala,US,26,f,AU,Male
41,6,0.3562071871080222,Cássia Eller,US,26,f,BR,Female
41,7,0.3333333333333333,Julia Holter,US,26,f,US,Female
41,8,0.31546487678572877,The Tallest Man on Earth,US,26,f,SE,Male
41,9,0.3010299956639812,Sufjan Stevens,US,26,f,US,Male
41,10,0.2890648263178879,Kavinsky,US,26,f,FR,Male
294,1,1.0,Toro y Moi,FI,21,m,US,Male
294,2,0.6309297535714575,Rihanna,FI,21,m,UK,Female
294,3,0.5,Tycho,FI,21,m,US,Male
294,4,0.43067655807339306,Alanis Morissette,FI,21,m,CA,Female
294,5,0.38685280723454163,Criolo,FI,21,m,BR,Male
294,6,0.3562071871080222,Ry x,FI,21,m,AU,Male
294,7,0.3333333333333333,Aaron Smith,FI,21,m,US,Male
294,8,0.31546487678572877,The Tallest Man on Earth,FI,21,m,SE,Male
294,9,0.3010299956639812,Manu Chao,FI,21,m,FR,Male
294,10,0.2890648263178879,Beyoncé,FI,21,m,US,Female
331,1,1.0,Justin Timberlake,PL,36,m,US,Male
331,2,0.6309297535714575,Ozzy Osbourne,PL,36,m,UK,Male
331,3,0.5,Mr.Kitty,PL,36,m,US,Male
331,4,0.43067655807339306,Grimes,PL,36,m,CA,Female
331,5,0.38685280723454163,Sia,PL,36,m,AU,Female
331,6,0.3562071871080222,Cássia Eller,PL,36,m,BR,Female
331,7,0.3333333333333333,Serj Tankian,PL,36,m,US,Male
331,8,0.31546487678572877,Yngwie Malmsteen,PL,36,m,SE,Male
331,9,0.3010299956639812,Rob Zombie,PL,36,m,US,Male
331,10,0.2890648263178879,Manu Chao,PL,36,m,FR,Male
415,1,1.0,Britney Spears,NL,20,f,US,Female
415,2,0.6309297535714575,James Blake,NL,20,f,UK,Male
415,3,0.5,Frank Ocean,NL,20,f,US,Male
415,4,0.43067655807339306,Alanis Morissette,NL,20,f,CA,Female
415,5,0.38685280723454163,Ry x,NL,20,f,AU,Male
415,6,0.3562071871080222,Anitta,NL,20,f,BR,Female
415,7,0.3333333333333333,Father John Misty,NL,20,f,US,Male
415,8,0.31546487678572877,Tove Lo,NL,20,f,SE,Female
415,9,0.3010299956639812,Beyoncé,NL,20,f,US,Female
415,10,0.2890648263178879,Manu Chao,NL,20,f,FR,Male
679,1,1.0,Britney Spears,US,6,m,US,Female
679,2,0.6309297535714575,PJ Harvey,US,6,m,UK,Female
679,3,0.5,Ariana Grande,US,6,m,US,Female
679,4,0.43067655807339306,Shawn Mendes,US,6,m,CA,Male
679,5,0.38685280723454163,Troye Sivan,US,6,m,AU,Male
679,6,0.3562071871080222,Criolo,US,6,m,BR,Male
679,7,0.3333333333333333,Marilyn Manson,US,6,m,US,Male
679,8,0.31546487678572877,Yngwie Malmsteen,US,6,m,SE,Male
679,9,0.3010299956639812,Vitalic,US,6,m,FR,Male
679,10,0.2890648263178879,Michael Sembello,US,6,m,US,Male
493,1,1.0,Katy Perry,PL,20,m,US,Female
493,2,0.6309297535714575,Lily Allen,PL,20,m,UK,Female
493,3,0.5,Moby,PL,20,m,US,Male
493,4,0.43067655807339306,Alanis Morissette,PL,20,m,CA,Female
493,5,0.38685280723454163,Tame Impala,PL,20,m,AU,Male
493,6,0.3562071871080222,Cássia Eller,PL,20,m,BR,Female
493,7,0.3333333333333333,Ariana Grande,PL,20,m,US,Female
493,8,0.31546487678572877,Yngwie Malmsteen,PL,20,m,SE,Male
493,9,0.3010299956639812,Vitalic,PL,20,m,FR,Male
493,10,0.2890648263178879,Rob Zombie,PL,20,m,US,Male
751,1,1.0,Madonna,PL,18,m,US,Female
751,2,0.6309297535714575,Rita Ora,PL,18,m,UK,Female
751,3,0.5,Ariana Grande,PL,18,m,US,Female
751,4,0.43067655807339306,Grimes,PL,18,m,CA,Female
751,5,0.38685280723454163,Sia,PL,18,m,AU,Female
751,6,0.3562071871080222,Amon Tobin,PL,18,m,BR,Male
751,7,0.3333333333333333,Vanessa Carlton,PL,18,m,US,Female
751,8,0.31546487678572877,Tove Lo,PL,18,m,SE,Female
751,9,0.3010299956639812,Taylor Swift,PL,18,m,US,Female
751,10,0.2890648263178879,Cécile McLorin Salvant,PL,18,m,FR,Female
8,1,1.0,Marilyn Manson,AU,26,m,US,Male
8,2,0.6309297535714575,Edwyn Collins,AU,26,m,UK,Male
8,3,0.5,Jennifer Lopez,AU,26,m,US,Female
8,4,0.43067655807339306,Devin Townsend,AU,26,m,CA,Male
8,5,0.38685280723454163,Timmy Trumpet,AU,26,m,AU,Male
8,6,0.3562071871080222,Cássia Eller,AU,26,m,BR,Female
8,7,0.3333333333333333,Frank Ocean,AU,26,m,US,Male
8,8,0.31546487678572877,Fever Ray,AU,26,m,SE,Non-binary
8,9,0.3010299956639812,Vitalic,AU,26,m,FR,Male
8,10,0.2890648263178879,Nicki Minaj,AU,26,m,US,Female
55,1,1.0,Eminem,US,24,m,US,Male
55,2,0.6309297535714575,Adele,US,24,m,UK,Female
55,3,0.5,Perfume Genius,US,24,m,US,Male
55,4,0.43067655807339306,Mayhem,US,24,m,CA,Female
55,5,0.38685280723454163,Sia,US,24,m,AU,Female
55,6,0.3562071871080222,Cássia Eller,US,24,m,BR,Female
55,7,0.3333333333333333,Kelis,US,24,m,US,Female
