user_id,rank,exposure,artist,user_country,user_age,user_gender,artist_country,artist_gender
1,1,1.0,Britney Spears,UK,29,m,US,Female
1,2,0.6309297535714575,Jennifer Paige,UK,29,m,US,Female
1,3,0.5,Chelsea Wolfe,UK,29,m,US,Female
1,4,0.43067655807339306,Avril Lavigne,UK,29,m,CA,Female
1,5,0.38685280723454163,Katy Perry,UK,29,m,US,Female
1,6,0.3562071871080222,Tove Lo,UK,29,m,SE,Female
1,7,0.3333333333333333,Ed Sheeran,UK,29,m,UK,Male
1,8,0.31546487678572877,Frank Ocean,UK,29,m,US,Male
1,9,0.3010299956639812,Ariana Grande,UK,29,m,US,Female
1,10,0.2890648263178879,Queen,UK,29,m,JP,Female
2,1,1.0,Jennifer Paige,US,29,f,US,Female
2,2,0.6309297535714575,Chelsea Wolfe,US,29,f,US,Female
2,3,0.5,Louis Tomlinson,US,29,f,UK,Male
2,4,0.43067655807339306,Katy Perry,US,29,f,US,Female
2,5,0.38685280723454163,Frank Ocean,US,29,f,US,Male
2,6,0.3562071871080222,Ed Sheeran,US,29,f,UK,Male
2,7,0.3333333333333333,Ariana Grande,US,29,f,US,Female
2,8,0.31546487678572877,Weyes Blood,US,29,f,US,Female
2,9,0.3010299956639812,Tove Lo,US,29,f,SE,Female
2,10,0.2890648263178879,Kurt Vile,US,29,f,US,Male
3,1,1.0,Marissa Nadler,CH,27,m,US,Female
3,2,0.6309297535714575,Queen,CH,27,m,JP,Female
3,3,0.5,Chelsea Wolfe,CH,27,m,US,Female
3,4,0.43067655807339306,Justin Timberlake,CH,27,m,US,Male
3,5,0.38685280723454163,Emma Ruth Rundle,CH,27,m,US,Female
3,6,0.3562071871080222,Danny Brown,CH,27,m,US,Male
3,7,0.3333333333333333,Wild Nothing,CH,27,m,US,Male
3,8,0.31546487678572877,Britney Spears,CH,27,m,US,Female
3,9,0.3010299956639812,Rush,CH,27,m,US,Male
3,10,0.2890648263178879,Marilyn Manson,CH,27,m,US,Male
4,1,1.0,Dido,UK,32,m,UK,Female
4,2,0.6309297535714575,AFI,UK,32,m,US,Female
4,3,0.5,Moby,UK,32,m,US,Male
4,4,0.43067655807339306,Christina Aguilera,UK,32,m,US,Female
4,5,0.38685280723454163,Tame Impala,UK,32,m,AU,Male
4,6,0.3562071871080222,Beyoncé,UK,32,m,US,Female
4,7,0.3333333333333333,Rihanna,UK,32,m,UK,Female
4,8,0.31546487678572877,Leonard Cohen,UK,32,m,CA,Male
4,9,0.3010299956639812,Sufjan Stevens,UK,32,m,US,Male
4,10,0.2890648263178879,Steve Winwood,UK,32,m,UK,Male
5,1,1.0,Kanye West,SE,28,m,US,Male
5,2,0.6309297535714575,PJ Harvey,SE,28,m,UK,Female
