user_id,rank,exposure,artist,user_country,user_age,user_gender,artist_country,artist_gender
1,1,1.0,Ed Sheeran,UK,29,m,UK,Male
1,2,0.6309297535714575,Charles Bolt,UK,29,m,US,Male
1,3,0.5,Dido,UK,29,m,UK,Female
1,4,0.43067655807339306,Jess Glynne,UK,29,m,UK,Female
1,5,0.38685280723454163,Queen,UK,29,m,JP,Female
1,6,0.3562071871080222,Kygo,UK,29,m,NO,Male
1,7,0.3333333333333333,Christina Aguilera,UK,29,m,US,Female
1,8,0.31546487678572877,Dennis Lloyd,UK,29,m,IL,Male
1,9,0.3010299956639812,IAMX,UK,29,m,DE,Male
1,10,0.2890648263178879,Louis Tomlinson,UK,29,m,UK,Male
2,1,1.0,Dido,US,29,f,UK,Female
2,2,0.6309297535714575,Charles Bolt,US,29,f,US,Male
2,3,0.5,Jess Glynne,US,29,f,UK,Female
2,4,0.43067655807339306,Ed Sheeran,US,29,f,UK,Male
2,5,0.38685280723454163,John Maus,US,29,f,US,Male
2,6,0.3562071871080222,Dennis Lloyd,US,29,f,IL,Male
2,7,0.3333333333333333,Ry x,US,29,f,AU,Male
2,8,0.31546487678572877,Kygo,US,29,f,NO,Male
2,9,0.3010299956639812,Grimes,US,29,f,CA,Female
2,10,0.2890648263178879,IAMX,US,29,f,DE,Male
3,1,1.0,Lana Del Rey,CH,27,m,US,Female
3,2,0.6309297535714575,Kurt Vile,CH,27,m,US,Male
3,3,0.5,Frank Ocean,CH,27,m,US,Male
3,4,0.43067655807339306,Lorde,CH,27,m,NZ,Female
3,5,0.38685280723454163,Angel Olsen,CH,27,m,US,Female
3,6,0.3562071871080222,Leonard Cohen,CH,27,m,CA,Male
3,7,0.3333333333333333,Paula Abdul,CH,27,m,US,Female
3,8,0.31546487678572877,The Tallest Man on Earth,CH,27,m,SE,Male
3,9,0.3010299956639812,James Blake,CH,27,m,UK,Male
3,10,0.2890648263178879,Flume,CH,27,m,AU,Male
4,1,1.0,Britney Spears,UK,32,m,US,Female
4,2,0.6309297535714575,Lana Del Rey,UK,32,m,US,Female
4,3,0.5,Gregory Alan Isakov,UK,32,m,US,Male
4,4,0.43067655807339306,Pat Benatar,UK,32,m,US,Female
4,5,0.38685280723454163,Nik Kershaw,UK,32,m,UK,Male
4,6,0.3562071871080222,Pional,UK,32,m,ES,Male
4,7,0.3333333333333333,Oliver Koletzki,UK,32,m,DE,Male
