user_id	item_id	rank	score
1	0	1	6.3436337
1	510	2	5.8745527
1	1112	3	5.675885
1	3273	4	5.585124
1	1359	5	5.3049088
1	172	6	5.29688
1	44	7	5.288425
1	1594	8	5.270344
1	80	9	5.262125
1	1672	10	5.2386184
2	510	1	5.4681244
2	1112	2	5.3125606
2	3781	3	5.16123
2	1359	4	5.061401
2	1594	5	5.0554166
2	44	6	4.960858
2	80	7	4.871313
2	4020	8	4.866375
2	172	9	4.8434443
2	109	10	4.767768
3	3017	1	4.186718
3	4	2	4.0873075
3	1114	3	3.937506
3	1701	4	3.9351227
3	692	5	3.7815926
3	1332	6	3.7081137
3	945	7	3.6797526
3	1693	8	3.5765483
3	913	9	3.529973
3	515	10	3.5059776
4	3795	1	4.246042
4	1263	2	3.8867536
4	530	3	3.587635
4	914	4	3.516831
4	1926	5	3.5026598
4	2217	6	3.4784212
4	1511	7	3.091548
4	147	8	2.883044
4	1139	9	2.8494794
4	1058	10	2.8099036
5	1411	1	4.5826187
5	192	2	4.3430796
5	1648	3	3.9618268
5	489	4	3.8538878
5	982	5	3.662842
5	1114	6	3.4763865
5	1313	7	3.3590407
5	2576	8	3.3546925
5	1023	9	3.296873
5	534	10	3.2408645
6	3795	1	3.96571
6	2217	2	3.2449367
6	1926	3	2.854432
6	848	4	2.5233228
6	1139	5	2.4160175
6	1058	6	2.4097536
6	1156	7	2.3419242
6	1755	8	2.3219059
6	96	9	2.2547615
6	625	10	2.2189407
7	3075	1	3.9582942
7	24	2	3.8378377
7	1689	3	3.830869
7	485	4	3.7174816
7	73	5	3.6838727
7	125	6	3.4374902
7	19	7	3.3973694
7	732	8	3.26081
7	213	9	3.246889
7	391	10	3.2401648
8	77	1	3.2484262
8	4021	2	3.0545464
8	985	3	3.0228522
8	1983	4	2.7774453
8	632	5	2.6943161
8	389	6	2.559816
8	1250	7	2.400135
8	694	8	2.367526
8	191	9	2.3487313
8	860	10	2.3482113
9	1112	1	5.8768334
9	510	2	5.868382
9	1341	3	5.7471514
9	77	4	5.610704
9	3781	5	5.5454617
9	4021	6	5.45045
9	1359	7	5.4027233
9	1983	8	5.358876
9	44	9	5.223407
9	172	10	5.190733
11	3795	1	4.8371377
11	3307	2	4.3693786
11	914	3	4.139597
11	2217	4	3.8957205
11	1263	5	3.837455
11	1926	6	3.6866102
11	530	7	3.6622953
11	1511	8	3.5795145
11	277	9	3.5699248
11	1139	10	2.9598818
12	277	1	3.2049193
12	1139	2	3.1985536
12	1854	3	3.1888819
12	147	4	3.036789
12	141	5	2.991122
12	1129	6	2.9794536
12	1083	7	2.832511
12	948	8	2.8022423
12	798	9	2.6773136
12	161	10	2.6440885
14	4	1	4.8903365
14	149	2	4.805645
14	185	3	4.602347
14	1701	4	4.508298
14	3017	5	4.272398
14	1114	6	4.2232356
14	1693	7	4.2164497
14	913	8	4.2002935
14	515	9	4.148904
14	1016	10	3.9986439
15	3017	1	4.0577874
15	1114	2	4.035986
15	1016	3	3.8809776
15	1332	4	3.5668278
15	692	5	3.4812655
15	1689	6	3.3267848
15	2449	7	3.124239
15	4016	8	3.006688
15	1843	9	2.7761815
15	14	10	2.765922
16	3307	1	3.7005372
16	914	2	3.4005864
16	2217	3	3.3768325
16	1926	4	2.9155173
16	1511	5	2.8362927
16	96	6	2.8225224
16	848	7	2.6879904
16	1156	8	2.5922475
16	1681	9	2.496776
16	90	10	2.464147
17	192	1	4.929189
17	1411	2	4.906371
17	1648	3	4.421711
17	489	4	4.2794795
17	1114	5	3.9360635
17	2576	6	3.931883
17	3017	7	3.845533
17	580	8	3.6434066
17	1016	9	3.543284
17	201	10	3.5287755
18	3307	1	4.09245
18	914	2	3.5889785
18	1263	3	3.3592794
18	1139	4	3.328101
18	530	5	3.3259525
18	1854	6	3.308799
18	2217	7	3.293954
18	147	8	3.2603118
18	1511	9	3.1432633
18	141	10	3.0705357
19	515	1	3.3351526
19	913	2	3.2446947
19	627	3	3.0065432
19	386	4	2.9552703
19	1768	5	2.9503245
19	381	6	2.9442065
19	558	7	2.9083724
19	920	8	2.9048746
19	2965	9	2.892433
19	934	10	2.7696369
20	982	1	3.063898
20	201	2	3.0540347
20	934	3	3.0036366
20	1526	4	2.9479892
20	4016	5	2.9452076
20	381	6	2.89047
20	379	7	2.8418074
20	1313	8	2.8000102
20	125	9	2.7964067
20	2965	10	2.7468002
21	58	1	5.0381913
21	50	2	4.9285154
21	1066	3	4.7454023
21	3273	4	4.7249155
21	806	5	4.634051
21	353	6	4.6220236
21	1091	7	4.583947
21	1112	8	4.562392
21	510	9	4.507743
21	1341	10	4.4703107
22	3307	1	3.5481036
22	1926	2	3.4650097
22	985	3	3.1944427
22	914	4	2.9756656
22	530	5	2.8923087
22	2217	6	2.8472543
22	1511	7	2.754177
22	1083	8	2.6782985
22	1263	9	2.6747131
22	147	10	2.653025
23	485	1	4.287808
23	369	2	4.2267466
23	24	3	4.0494804
23	73	4	3.8970232
23	213	5	3.6369107
23	3017	6	3.625908
23	391	7	3.608191
23	732	8	3.5987363
23	1114	9	3.5767527
23	2576	10	3.4897604
24	389	1	4.4972887
24	985	2	4.0509
24	2125	3	3.87877
24	2217	4	3.7663374
24	1511	5	3.6649356
24	3251	6	3.5660157
24	1263	7	3.3187346
24	530	8	3.1868124
24	277	9	3.0314534
24	90	10	2.9809
25	3307	1	3.7559595
25	985	2	3.5175614
25	1263	3	3.2358017
25	2217	4	3.1666918
25	1511	5	3.0649137
25	530	6	3.0592206
25	1926	7	2.9880362
25	277	8	2.9049253
25	252	9	2.5328717
25	90	10	2.4440536
26	1511	1	2.781447
26	1926	2	2.4426408
26	367	3	2.4135518
26	2440	4	2.162405
26	1137	5	2.0979228
26	625	6	2.0942118
26	671	7	2.0547647
26	1238	8	2.0378761
26	1133	9	2.0025973
26	147	10	1.9925103
27	993	1	4.8245745
27	389	2	4.3382893
27	860	3	4.0898867
27	985	4	4.019641
27	3795	5	4.0174475
27	3307	6	3.7080555
27	2125	7	3.603104
27	1263	8	3.4705484
27	914	9	3.421782
27	2217	10	3.3854697
28	3781	1	5.607774
28	44	2	5.388568
28	172	3	5.2964506
28	80	4	5.169751
28	1983	5	5.1575875
28	4021	6	5.139269
28	993	7	4.9969006
28	41	8	4.6779976
28	389	9	4.6492953
28	860	10	4.532653
29	2125	1	4.0702124
29	3251	2	3.817135
29	3795	3	3.754203
29	914	4	3.51579
29	2217	5	3.2240703
29	1926	6	3.1715713
29	1511	7	2.9286668
29	90	8	2.619128
29	96	9	2.6028934
29	848	10	2.600714
30	732	1	3.901329
30	692	2	3.8688054
30	391	3	3.7399452
30	4	4	3.719594
30	149	5	3.6988282
30	1701	6	3.5623512
30	304	7	3.4305067
30	1689	8	3.4212196
30	185	9	3.3462806
30	14	10	3.3449955
31	1114	1	3.588919
31	3017	2	3.556183
31	201	3	3.3959298
31	945	4	3.0787563
31	1332	5	3.0600166
31	1313	6	2.8475623
31	1023	7	2.8037443
31	1388	8	2.799536
31	7	9	2.773941
31	431	10	2.741768
32	3795	1	4.5958705
32	3307	2	4.308105
32	914	3	3.8064373
32	1263	4	3.640411
32	2217	5	3.5998874
32	1926	6	3.596727
32	530	7	3.5020754
32	1511	8	3.3656263
32	277	9	3.3121145
32	147	10	2.99265
33	389	1	3.134836
33	860	2	3.043371
33	914	3	2.7702303
33	2217	4	2.7536492
33	2125	5	2.4014482
33	3251	6	2.3116171
33	848	7	2.3009903
33	3795	8	2.2717857
33	336	9	2.1649523
33	1755	10	2.1177995
34	1868	1	5.1941533
34	2628	2	5.1182823
34	1910	3	4.9960394
34	383	4	4.956425
