user_id	item_id	rank	score
88	886	1	4.23569
88	2576	2	3.241393
88	3096	3	3.953431
88	635	4	3.666781
88	1343	5	3.710077
88	114	6	3.455216
88	237	7	3.8184967
88	14	8	3.2082405
88	913	9	3.4741502
88	1281	10	2.824672
933	1368	1	4.7410183
933	529	2	4.9237747
933	139	3	4.120517
933	2760	4	3.9084306
933	58	5	4.5520587
933	1036	6	3.3279605
933	791	7	4.0072403
933	1025	8	4.224719
933	1452	9	4.163098
933	920	10	3.9499085
858	479	1	4.332834
858	1058	2	3.5298338
858	1011	3	4.1104174
858	147	4	3.7042892
858	4016	5	3.768783
858	114	6	3.4942932
858	2217	7	3.9878466
858	624	8	3.7398167
858	1148	9	3.910798
858	1302	10	3.1311033
884	1925	1	5.564464
884	201	2	6.142108
884	333	3	5.465539
884	754	4	4.854104
884	70	5	5.951498
884	3220	6	4.4607015
884	551	7	5.4272757
884	363	8	4.6878543
884	728	9	5.4008503
884	1303	10	2.480905
549	886	1	4.560855
549	548	2	3.824698
549	278	3	4.3295207
549	408	4	4.629271
549	1321	5	4.40063
549	114	6	3.7686977
549	3096	7	4.1998634
549	1353	8	3.6864898
549	62	9	4.116848
549	1281	10	3.1712255
67	1071	1	3.4204745
67	403	2	3.163165
67	1016	3	3.1839652
67	489	4	2.9549506
67	1321	5	3.1199565
67	114	6	2.43175
67	844	7	2.987258
67	172	8	3.356097
67	1843	9	2.8722715
67	1362	10	2.5702243
701	271	1	4.426687
701	1582	2	4.0412283
701	3090	3	4.3665576
701	635	4	3.9569335
701	1321	5	4.163396
701	114	6	4.011718
701	1129	7	4.3588886
701	1457	8	4.1665115
701	1410	9	4.3426666
701	919	10	3.9176779
742	456	1	4.15464
742	2108	2	4.391362
742	754	3	5.0670924
742	1023	4	3.4083943
742	4016	5	5.5783186
742	3220	6	4.0489902
742	109	7	3.3553913
742	2502	8	3.8085966
742	1281	9	5.8547153
742	77	10	3.0707037
930	1693	1	3.2544472
930	504	2	3.3657386
930	754	3	4.115583
930	456	4	2.7723627
930	4016	5	4.1426563
930	3220	6	3.2350998
930	680	7	2.7082424
930	363	8	3.224626
930	1302	9	3.86815
930	1578	10	2.7082238
781	1925	1	4.8503456
781	431	2	5.5779815
781	1368	3	4.159512
781	3273	4	4.0374565
781	58	5	4.0548143
781	3220	6	4.762592
781	139	7	3.7747808
781	363	8	3.9138598
781	1452	9	4.0613074
781	791	10	3.5065331
878	1925	1	4.606383
878	431	2	5.426184
878	333	3	4.569601
878	3273	4	3.7343771
878	4016	5	5.2981954
878	1036	6	2.4664638
878	139	7	4.131212
878	363	8	4.2229843
878	1368	9	3.8453999
878	623	10	2.0620613
190	1374	1	4.0984907
190	548	2	3.2348807
190	2390	3	3.6711807
190	376	4	3.3824584
190	2119	5	1.9823921
190	3220	6	2.5665646
190	886	7	3.643482
190	1353	8	3.812113
190	95	9	3.6232119
190	1302	10	2.6155367
682	641	1	4.5948977
682	108	2	4.162104
682	95	3	4.2697177
682	28	4	4.9358606
682	1161	5	3.7249856
682	590	6	4.5531816
682	19	7	4.23425
682	363	8	3.2664776
682	1302	9	5.2712183
682	11	10	4.030109
28	492	1	5.3293285
28	2110	2	5.601734
28	3074	3	5.2928762
28	3275	4	5.5903263
28	1161	5	3.9880702
28	1036	6	2.137436
28	210	7	4.9008694
28	2502	8	3.5461175
28	3075	9	4.827612
28	1303	10	2.6345677
799	210	1	3.8495421
799	2110	2	4.476221
799	672	3	3.8379393
799	936	4	2.855381
799	4016	5	4.2143216
799	1036	6	2.218214
799	807	7	3.1939197
799	363	8	3.0769145
799	1452	9	3.2152853
799	791	10	3.1141891
41	278	1	4.6643553
41	721	2	3.7342439
41	62	3	4.653169
41	635	4	4.528011
41	55	5	3.950913
41	3220	6	3.158149
41	913	7	4.5887065
41	1353	8	4.1214776
41	515	9	4.3324003
41	1281	10	4.1288753
294	920	1	3.8351068
294	2110	2	4.0037174
294	210	3	3.5784466
294	2135	4	3.0419583
294	4016	5	3.540423
294	1036	6	3.7069652
294	1578	7	3.5683851
294	363	8	2.5395808
294	1302	9	4.728662
294	1023	10	3.3197145
331	492	1	5.2440815
331	431	2	5.3776493
331	3075	3	4.9650216
331	754	4	4.273473
331	1161	5	4.651989
331	3220	6	3.9681547
331	139	7	4.5446043
331	363	8	3.934756
331	156	9	4.938615
331	333	10	4.49372
415	920	1	4.0047817
415	218	2	3.43076
415	672	3	3.7534525
415	2135	4	2.975748
415	3220	5	3.9636822
415	1161	6	2.9420257
415	1693	7	3.4834676
415	363	8	3.2825546
415	1302	9	4.9522305
415	1578	10	3.31634
679	1374	1	4.2110214
679	1919	2	3.6555192
679	271	3	3.8855402
679	376	4	2.975823
679	1343	5	3.0513453
679	114	6	3.7378387
679	913	7	3.8291235
679	1353	8	2.9161177
679	919	9	3.899515
679	278	10	3.7362945
493	63	1	3.7112148
493	614	2	4.1402774
493	1148	3	3.6658103
493	545	4	2.0067832
493	620	5	3.29787
493	114	6	3.0080087
493	2217	7	3.305099
493	2166	8	3.5475717
