user_id	item_id	rank	score
88	641	1	4.349287
88	1526	2	3.7670012
88	479	3	3.9644656
88	296	4	4.3086996
88	620	5	3.436864
88	1315	6	3.3930864
88	948	7	3.8903859
88	599	8	2.7938726
88	717	9	3.635797
88	539	10	2.9994118
933	351	1	5.2231264
933	821	2	5.1505947
933	311	3	5.1555257
933	3929	4	3.7235935
933	72	5	5.3354144
933	2503	6	3.0142896
933	152	7	4.951503
933	1066	8	4.2706947
933	229	9	5.342472
933	732	10	4.776046
858	227	1	4.3554115
858	529	2	4.573369
858	62	3	3.9387093
858	3275	4	3.33108
858	30	5	3.947353
858	1315	6	3.2458797
858	551	7	3.771421
858	200	8	3.4645295
858	84	9	3.6649036
858	1794	10	3.1059105
884	258	1	5.061077
884	2108	2	4.445589
884	0	3	5.028909
884	320	4	4.9000196
884	1926	5	4.0111017
884	1315	6	4.84154
884	3718	7	4.8157053
884	200	8	4.869053
884	227	9	4.512497
884	1794	10	3.8115396
549	641	1	4.2761064
549	2550	2	3.0114937
549	3090	3	4.182273
549	147	4	4.2986016
549	1983	5	4.9532156
549	1315	6	3.2431557
549	948	7	4.061614
549	1197	8	3.5747418
549	753	9	3.706822
549	539	10	3.0101244
67	479	1	4.036357
67	1526	2	3.800489
67	2125	3	3.7649596
67	296	4	4.431374
67	2800	5	3.1697884
67	139	6	3.6086082
67	47	7	4.1003714
67	948	8	3.5275521
67	539	9	2.806674
67	682	10	3.5119457
701	672	1	5.2338142
701	2110	2	4.3313255
701	109	3	4.8165975
701	936	4	3.8826957
701	1926	5	4.77694
701	1315	6	3.0148973
701	210	7	4.2767873
701	47	8	3.5442648
701	229	9	4.5749393
701	456	10	3.9446435
742	1693	1	3.802576
742	721	2	4.1954665
742	53	3	3.6020913
742	495	4	4.0103483
742	71	5	3.9319892
742	1315	6	2.9033318
742	1368	7	3.5759277
742	599	8	4.2698517
742	229	9	3.7860336
742	227	10	3.2867646
930	84	1	3.373992
930	24	2	3.9302716
930	62	3	3.3087602
930	320	4	3.7366786
930	430	5	3.071031
930	1315	6	2.9914963
930	372	7	3.280826
930	200	8	3.2827377
930	227	9	3.1769202
930	1794	10	2.99274
781	351	1	4.574377
781	821	2	4.356552
781	62	3	3.8779893
781	243	4	4.1369605
781	622	5	3.8395863
781	1315	6	4.2801704
781	258	7	3.876175
781	47	8	4.1166453
781	391	9	5.7863626
781	152	10	3.8342423
878	0	1	4.9150453
878	185	2	4.607077
878	3718	3	4.6839676
878	495	4	3.8428137
878	72	5	4.5600686
878	225	6	2.6610022
878	1449	7	4.2329645
878	47	8	5.450694
878	539	9	3.9586034
878	370	10	3.7825527
190	351	1	4.250945
190	231	2	3.444037
190	196	3	4.1155577
190	320	4	3.755876
190	622	5	3.2074993
190	84	6	4.0402007
190	200	7	4.483759
190	3718	8	3.954698
190	539	9	3.3524976
190	216	10	3.6418705
682	1200	1	4.087308
682	1531	2	4.439492
682	913	3	3.565879
682	1133	4	3.8935022
682	30	5	2.4572852
682	2060	6	3.0938084
682	2599	7	3.516861
682	1066	8	2.9783502
682	152	9	3.344819
682	911	10	3.0609334
28	278	1	3.8015432
28	1780	2	3.3892283
28	370	3	3.4045324
28	978	4	3.8706431
28	622	5	2.612871
28	2060	6	3.0407057
28	29	7	3.2672012
28	47	8	2.8886395
28	219	9	3.2385392
28	229	10	2.6605573
799	3718	1	4.456336
799	24	2	4.6987743
799	278	3	3.8151975
799	3929	4	3.7987797
799	72	5	4.683935
799	2060	6	2.6161962
799	515	7	3.5534773
799	1066	8	4.2174373
799	229	9	4.989839
799	7	10	3.452093
41	641	1	3.9846563
41	168	2	4.5370684
41	19	3	3.9240232
41	243	4	3.6369596
41	1983	5	3.950723
41	2503	6	2.1771848
41	196	7	3.9084427
41	599	8	4.2821445
41	77	9	3.612696
41	1794	10	3.5418978
294	311	1	4.1113124
294	108	2	3.8616524
294	84	3	4.035333
294	3275	4	2.7279332
294	72	5	3.719261
294	1315	6	3.2386165
294	351	7	3.453103
294	694	8	3.109952
294	631	9	3.430142
294	229	10	3.1176825
331	351	1	3.8986096
331	2110	2	4.078265
331	84	3	3.6003304
331	320	4	3.877492
331	1926	5	3.1756668
331	1315	6	3.781744
331	196	7	3.5689087
331	599	8	4.4312534
331	1794	9	3.5388603
331	227	10	3.5369198
415	216	1	3.6111355
415	213	2	3.4011087
415	242	3	3.5655918
415	3273	4	2.7145672
415	30	5	3.4498522
415	1315	6	3.132598
415	3073	7	3.3776445
415	694	8	2.375245
415	219	9	3.3090982
415	229	10	3.0218744
679	351	1	3.2414722
679	860	2	3.4661808
679	3718	3	3.192325
679	936	4	2.8927708
679	1983	5	3.320019
679	1315	6	3.2387476
679	84	7	3.142116
679	47	8	3.437109
679	2125	9	3.139664
679	391	10	2.6602545
493	73	1	3.3044348
493	431	2	3.4067335
493	84	3	3.2088933
493	3275	4	2.7593155
493	72	5	3.4951868
493	2338	6	3.1771617
493	694	7	3.0816407
493	1368	8	3.1137455
493	1794	9	2.3934064
493	227	10	2.9387007
751	219	1	4.342745
751	821	2	4.1623955
751	1449	3	4.321953
751	243	4	4.3868628
751	72	5	4.3602834
751	2060	6	2.648019
751	351	7	4.141961
751	47	8	4.595517
751	229	9	4.370722
751	258	10	4.089075
8	806	1	3.9132485
8	330	2	3.8562057
8	688	3	3.5367858
8	320	4	3.155578
8	58	5	3.060029
8	590	6	2.7962224
8	81	7	3.5149398
8	1732	8	2.2042565
8	914	9	3.414412
8	391	10	2.7879596
55	3718	1	4.794615
55	231	2	4.360774
55	227	3	4.379073
55	243	4	4.439356
55	622	5	4.1209335
55	1315	6	4.7600245
55	219	7	4.196176
55	47	8	5.489916
55	539	9	4.4699936
55	0	10	4.1852937
262	216	1	3.5188172
262	231	2	3.2413845
262	219	3	3.3729858
262	320	4	3.6648438
262	622	5	3.26364
262	0	6	3.2670655
262	200	7	4.387949
262	311	8	3.226874
262	539	9	2.7663858
262	641	10	3.1109695
376	4021	1	3.921525
376	1526	2	3.6971383
376	479	3	3.9212022
376	296	4	3.9703646
376	2800	5	3.0527864
376	2125	6	3.8296082
376	599	7	3.0279994
376	682	8	3.5466795
376	539	9	3.239126
376	654	10	3.536704
760	53	1	3.9643645
760	721	2	4.4526243
760	1693	3	3.9043512
760	495	4	4.5386677
760	30	5	4.3635035
760	1315	6	3.3511288
760	227	7	3.7202911
760	599	8	4.7327957
760	229	9	4.1803985
760	1368	10	3.6765137
387	37	1	3.3617926
387	1533	2	2.9152079
387	2605	3	3.038672
387	303	4	2.488881
387	3220	5	2.7787876
387	1200	6	2.9579625
387	3281	7	2.1301057
387	3776	8	2.8098173
387	3138	9	2.1105213
387	417	10	2.6529422
812	311	1	4.796339
812	821	2	5.1024256
