user_id	item_id	rank	score
88	219	1	4.0826564
88	369	2	3.2734034
88	1129	3	3.993297
88	320	4	3.9754376
88	71	5	3.4140153
88	935	6	3.0508294
88	227	7	3.9012682
88	1310	8	3.3651428
88	221	9	4.082798
88	839	10	3.675589
933	63	1	4.792714
933	46	2	4.628693
933	1701	3	4.7564383
933	635	4	4.0899982
933	55	5	5.2229185
933	3286	6	3.8939927
933	492	7	4.0759945
933	1732	8	3.8185854
933	3074	9	3.9748774
933	1602	10	3.8747354
858	791	1	4.424325
858	821	2	3.914414
858	50	3	3.911983
858	2135	4	3.5505877
858	70	5	3.7407825
858	1036	6	3.4535902
858	515	7	3.743897
858	1025	8	3.754137
858	1688	9	3.7230086
858	1484	10	3.4811065
884	682	1	6.3050375
884	24	2	5.7097373
884	95	3	5.8851624
884	635	4	4.1881924
884	620	5	5.9744964
884	590	6	4.350237
884	7	7	5.415761
884	1353	8	3.3893547
884	3073	9	5.341198
884	1452	10	2.599983
549	19	1	5.041567
549	369	2	3.4725327
549	219	3	4.3369756
549	243	4	4.732076
549	72	5	4.7825394
549	2942	6	3.325114
549	258	7	4.2403574
549	694	8	4.4152536
549	221	9	4.3366036
549	0	10	4.2103157
67	1129	1	3.7326586
67	2576	2	3.471438
67	19	3	3.5258074
67	243	4	3.3220015
67	1343	5	2.542039
67	2942	6	2.3885088
67	143	7	3.4748907
67	1310	8	3.5590043
67	270	9	3.3598895
67	221	10	2.8756642
701	49	1	4.9678426
701	1761	2	4.7860975
701	258	3	4.551875
701	320	4	4.5870028
701	72	5	4.927185
701	2942	6	3.8407488
701	1139	7	4.4750814
701	694	8	4.806973
701	221	9	4.7807903
701	0	10	4.4748373
742	73	1	4.440915
742	529	2	5.0320015
742	682	3	4.084733
742	2760	4	4.2493067
742	58	5	4.19207
742	935	6	4.156839
742	551	7	3.9763703
742	1353	8	4.2283506
742	1484	9	5.8310175
742	641	10	3.8891597
930	874	1	3.808384
930	185	2	4.052292
930	682	3	3.7234416
930	635	4	3.3580275
930	1983	5	3.7975655
930	2942	6	4.4501266
930	551	7	3.181579
930	1353	8	3.3460004
930	1745	9	3.7571876
930	1011	10	3.1522565
781	682	1	5.2388783
781	721	2	5.0553627
781	843	3	4.814621
781	1134	4	4.981616
781	1983	5	4.408925
