user_id	item_id	rank	score
88	4020	1	4.4846826
88	843	2	4.1386905
88	109	3	4.0807424
88	672	4	3.9708366
88	948	5	2.7782483
88	456	6	3.7293696
88	4021	7	3.504671
88	77	8	3.5005517
88	3251	9	3.4640403
88	53	10	3.44906
933	84	1	3.7832785
933	0	2	3.746184
933	352	3	3.693693
933	258	4	3.6287384
933	311	5	3.7681146
933	1449	6	3.5889647
933	185	7	3.3317218
933	515	8	3.2439156
933	184	9	3.1309528
933	320	10	3.119632
858	47	1	4.272338
858	243	2	4.051575
858	242	3	3.731841
858	622	4	3.6920414
858	311	5	4.270632
858	3797	6	3.6242507
858	2503	7	2.6829886
858	1368	8	3.5921965
858	196	9	3.4509895
858	1693	10	3.3931324
884	3430	1	4.036329
884	30	2	3.4114358
884	672	3	3.3333068
884	139	4	3.040277
884	597	5	3.2872744
884	109	6	2.983858
884	2110	7	2.914915
884	843	8	2.8906732
884	216	9	2.86669
884	28	10	2.852614
549	672	1	3.9442644
549	77	2	3.7131834
549	4029	3	3.5817685
549	30	4	3.5595093
549	501	5	3.1688232
549	843	6	3.5441804
549	753	7	3.4789321
549	3251	8	3.4339154
549	456	9	3.233429
549	702	10	3.183021
67	4021	1	3.9877725
67	672	2	3.8404603
67	77	3	3.6514676
67	843	4	3.6062965
67	501	5	3.1432338
67	456	6	3.56003
67	1854	7	3.416459
67	30	8	3.3332188
67	4029	9	3.298297
67	702	10	3.0920925
701	1868	1	2.4335008
701	934	2	2.5424888
701	1399	3	1.9529617
701	77	4	1.9072096
701	4020	5	1.8930418
701	682	6	1.6195638
701	1388	7	1.878831
701	99	8	1.8570356
701	4017	9	1.815767
701	672	10	1.7263455
742	333	1	3.8460212
742	201	2	3.7201898
742	196	3	3.6163955
742	1693	4	3.4458418
742	311	5	3.0510378
742	706	6	3.422193
742	2503	7	2.642602
742	1925	8	3.405892
742	95	9	3.3431485
742	1368	10	3.2762246
930	258	1	3.9108548
930	243	2	3.3165612
930	43	3	3.218008
930	216	4	3.023993
930	311	5	3.4399567
930	201	6	3.0003984
930	3797	7	2.9556115
930	196	8	2.9525542
930	372	9	2.9476378
930	238	10	2.9396381
781	352	1	2.5653923
781	227	2	2.5161695
781	1066	3	2.4665227
781	224	4	2.3321176
781	391	5	3.1128845
781	185	6	2.3161697
781	1112	7	2.305388
781	515	8	2.2670836
781	2421	9	2.128724
781	184	10	2.1095562
878	84	1	4.2930923
878	599	2	3.940526
878	227	3	3.7337117
878	821	4	3.682976
878	278	5	3.4789805
878	311	6	4.240885
878	30	7	3.4279625
878	485	8	3.212152
878	0	9	3.14541
878	42	10	3.0953841
190	672	1	3.5546496
190	4017	2	3.0590696
190	4020	3	3.049599
190	1129	4	2.9901834
190	1083	5	3.1336808
190	3251	6	2.9647112
190	77	7	2.88979
190	1139	8	2.7981582
190	1926	9	2.7462692
190	372	10	2.6254497
682	2293	1	3.0123544
682	607	2	2.9163446
682	37	3	2.879383
682	2090	4	2.8578577
682	3462	5	2.7745626
682	1708	6	1.1562805
682	1533	7	2.6705298
682	3863	8	1.3499289
682	1424	9	2.4043403
682	3796	10	2.353128
28	977	1	3.555595
28	1225	2	3.4072504
28	514	3	3.189713
28	960	4	3.1876292
28	311	5	1.7338929
28	988	6	3.1725461
28	303	7	3.091165
28	1106	8	3.0410423
28	278	9	2.8999276
28	42	10	2.8914762
799	631	1	3.852116
799	599	2	3.6598186
799	821	3	3.4688497
799	152	4	3.123094
799	504	5	3.0976572
799	337	6	1.6839578
799	84	7	2.8525348
799	225	8	1.8025583
799	108	9	2.7974627
799	848	10	2.793662
41	2110	1	3.6313326
41	109	2	3.3554244
41	2108	3	3.2985854
41	1926	4	3.1727448
41	2550	5	3.4944057
41	620	6	3.1111193
41	1594	7	3.0645275
41	49	8	3.0274937
41	210	9	2.9730988
41	4029	10	2.940606
294	258	1	2.8725975
294	0	2	2.8309705
294	58	3	2.735515
294	72	4	2.5361996
294	311	5	2.722888
294	56	6	2.4808774
294	43	7	2.4651299
294	24	8	2.4592547
294	732	9	2.2829456
294	70	10	2.2663488
331	30	1	3.2293441
331	3430	2	3.140938
331	40	3	3.1317763
331	843	4	3.0740123
331	597	5	3.2756894
331	2110	6	3.0115545
331	0	7	2.975553
331	529	8	2.8723247
331	3718	9	2.841715
331	19	10	2.8062391
415	11	1	3.5331695
415	47	2	3.4402559
415	238	3	3.355695
415	82	4	3.1702404
415	95	5	3.1036692
415	1368	6	3.0154936
415	242	7	2.9554994
415	369	8	2.8531923
415	201	9	2.8364286
415	3718	10	2.7766008
679	3718	1	3.4150364
679	843	2	3.3187265
679	176	3	3.3056996
679	641	4	3.1874337
679	1083	5	2.2837956
679	2110	6	2.9367788
679	479	7	2.9207673
679	764	8	2.7712648
679	49	9	2.7380443
679	456	10	2.7199557
493	3718	1	3.83911
493	95	2	3.6200876
493	43	3	3.5587254
493	7	4	3.3658097
493	3797	5	3.3233385
493	935	6	1.863389
493	622	7	3.3169827
493	82	8	3.1828938
493	369	9	3.1624432
493	242	10	3.015107
751	184	1	3.2574284
751	352	2	2.9812496
751	370	3	2.867581
751	1193	4	2.3951788
751	221	5	2.7331352
751	227	6	2.2717042
751	864	7	2.220785
751	224	8	2.1620522
751	278	9	2.120778
751	84	10	2.100527
8	216	1	3.9743567
8	1693	2	3.5755408
8	430	3	3.5225239
8	73	4	3.4632022
8	597	5	2.3222332
8	914	6	3.3123593
8	2503	7	3.2414274
8	806	8	3.1001227
8	196	9	3.0939758
8	152	10	3.0631995
55	224	1	3.1156116
55	30	2	2.6210732
55	219	3	2.610258
55	843	4	2.5283797
55	597	5	2.7204304
55	456	6	2.4816513
55	0	7	2.3784156
55	109	8	2.2902083
55	479	9	2.2320986
55	320	10	2.2060628
262	210	1	4.435407
262	224	2	4.186572
262	3718	3	4.0527916
262	3797	4	3.8887565
262	311	5	3.667095
262	351	6	3.692759
262	4021	7	3.5396783
262	42	8	3.5174022
262	19	9	3.3315244
262	47	10	3.239822
376	210	1	3.3566706
376	4029	2	2.9866734
376	479	3	2.9853754
376	2125	4	2.965726
376	682	5	2.7414603
376	3430	6	2.8882074
376	860	7	2.7556171
