user_id:token	item_id:token
1	41
1	993
1	3795
1	45
1	4
1	322
1	914
1	3307
1	985
1	3781
2	3795
2	993
2	45
2	41
2	77
2	3307
2	1983
2	322
2	936
2	985
3	823
3	304
3	1689
3	982
3	2449
3	371
3	920
3	14
3	1526
3	4016
4	90
4	1406
4	252
4	1156
4	848
4	1083
4	96
4	1854
4	625
4	141
5	3017
5	692
5	184
5	123
5	1484
5	353
5	7
5	278
5	504
5	488
6	147
6	1681
6	1083
6	3275
6	1854
6	1688
6	780
6	1321
6	688
6	1775
7	149
7	1701
7	185
7	4
7	913
7	823
7	339
7	82
7	4016
7	1693
8	1263
8	530
8	277
8	2125
8	1443
8	1406
8	1156
8	1058
8	1817
8	3251
9	3795
9	3251
9	389
9	993
9	80
9	45
9	860
9	41
9	2125
9	322
11	147
11	90
11	252
11	1156
11	1058
11	1083
11	1854
11	1406
11	625
11	141
12	1058
12	1156
12	625
12	688
12	1688
12	1406
12	848
12	3275
12	248
12	96
14	823
14	982
14	692
14	920
14	201
14	1023
14	1689
14	304
14	1313
14	945
15	1526
15	184
15	353
15	371
15	1484
15	278
15	7
15	123
15	504
15	2965
16	1058
16	252
16	147
16	625
16	1406
16	1139
16	688
16	1688
16	3275
16	1321
17	692
17	982
17	945
17	1689
17	1023
17	304
17	1313
17	184
17	1332
17	2449
18	277
18	252
18	1083
18	90
18	1058
18	1156
18	1129
18	625
18	1406
18	848
19	982
19	201
19	1023
19	184
19	1313
19	339
19	1539
19	353
19	1843
19	7
20	1023
20	184
20	1484
20	278
20	353
20	123
20	7
20	14
20	431
20	339
21	4020
21	4021
21	1594
21	77
21	1983
21	109
21	936
21	539
21	389
21	3795
22	1129
22	277
22	161
22	798
22	252
22	405
22	948
22	1058
22	2800
22	717
23	185
23	913
23	149
23	692
23	1701
23	82
23	4
23	1016
23	515
23	823
24	1926
24	147
24	1156
24	1139
24	252
24	1058
24	625
24	3275
24	1406
24	1688
25	147
25	1139
25	625
25	1156
25	1058
25	688
25	1406
25	1688
25	3275
25	1854
26	252
26	1139
26	229
26	688
26	1688
26	2560
26	937
26	506
26	929
26	794
27	530
27	3251
27	1511
27	90
27	1058
27	1156
27	848
27	1926
27	252
27	147
28	3795
28	3251
28	45
28	322
28	3307
28	2125
28	985
28	1263
28	914
28	530
29	147
29	1058
29	1139
29	1156
29	1083
29	625
29	1406
29	1755
29	1854
29	3275
30	913
30	371
30	823
30	1526
30	4016
30	515
30	1693
30	1539
30	379
30	627
31	2965
31	1526
31	2449
31	14
31	1484
31	4016
31	371
31	134
31	353
31	184
32	1139
32	252
32	90
32	1156
32	1083
32	1058
32	1854
32	625
32	141
32	1406
33	1511
33	1156
33	1058
33	252
33	688
33	1406
33	1688
33	625
33	937
33	1926
34	34
34	826
34	589
34	192
34	1234
34	1648
34	735
34	2576
34	3017
34	489
35	2217
35	530
35	277
35	1511
35	1083
35	252
35	90
35	1129
35	1058
35	1156
36	3251
36	1029
36	252
36	805
36	96
36	2036
36	694
36	1893
36	1148
36	1636
37	985
37	1263
37	389
37	530
37	1171
37	1156
37	860
37	1636
37	1111
37	277
38	277
38	1058
38	252
38	55
38	1148
38	848
38	1926
38	943
38	1831
38	147
39	982
39	1689
39	920
39	201
39	371
39	151
39	627
39	14
39	934
39	1843
40	1511
40	277
40	1139
40	90
40	252
40	1156
40	1058
40	1083
40	1854
40	625
41	534
41	2576
41	3017
41	692
41	1016
41	580
41	1689
41	945
41	4016
41	304
42	1511
42	90
42	1058
42	1129
42	1156
42	798
42	161
42	848
42	96
42	405
43	1511
43	1926
43	90
43	147
43	1139
43	1058
43	1156
43	252
43	848
43	1083
44	914
44	1263
44	2217
44	530
44	1511
44	277
44	252
44	90
44	1156
44	625
45	277
45	1926
45	252
45	147
45	1139
45	1156
45	625
45	1058
45	688
45	1406
47	1114
47	149
47	692
47	1701
47	1016
47	185
47	4
47	913
47	945
47	823
48	914
48	2217
48	252
48	277
48	1511
48	1129
48	1134
48	161
48	90
48	1156
49	982
49	534
49	201
49	692
49	1023
49	1016
49	1313
49	184
49	580
49	1484
50	96
50	2125
50	252
50	1029
50	2072
50	2615
50	1446
50	2101
50	3251
50	1995
51	90
51	229
51	688
51	1688
51	840
51	1755
51	780
51	1650
51	268
51	937
52	692
52	1016
52	945
52	304
52	1689
52	2449
52	1332
52	1526
52	14
52	371
53	913
53	823
53	1693
53	515
53	982
53	4016
53	379
53	339
53	125
53	920
54	371
54	2965
54	379
54	151
54	381
54	627
54	339
54	558
54	901
54	1843
55	1263
55	914
55	2217
55	530
55	1511
55	277
55	147
55	1139
55	252
55	90
56	692
56	1016
56	580
56	945
56	1023
56	304
56	1313
56	1689
56	1332
56	4016
57	1156
57	1058
57	848
57	96
57	248
57	1681
57	625
57	688
57	176
57	126
58	3251
58	252
58	1926
58	1755
58	1688
58	805
58	1633
58	521
58	2663
58	1029
60	147
60	1139
60	530
60	2217
60	1083
60	1854
60	277
60	141
60	1511
60	1129
61	488
61	149
61	77
61	3251
61	7
61	3075
61	604
61	1368
61	4021
61	1693
62	90
62	252
62	1156
62	1058
62	688
62	625
62	1406
62	848
62	1854
62	3275
64	379
64	2965
64	135
64	339
64	134
64	934
64	142
64	353
64	184
64	1256
65	185
65	913
65	1693
65	823
65	1539
65	339
65	982
65	515
65	558
65	125
66	147
66	1083
66	90
66	141
66	1058
66	1156
66	848
66	161
66	1129
66	405
67	982
67	371
67	14
67	201
67	1256
67	381
67	379
67	4016
67	1539
67	1023
68	913
68	823
68	1693
68	1114
68	3017
68	515
68	982
68	920
68	692
68	201
69	672
69	4017
69	510
69	1066
69	604
69	993
69	41
69	4029
69	1594
69	1672
70	625
70	1688
70	848
70	96
70	1755
70	115
70	1029
70	248
70	805
70	2338
71	4017
71	95
71	672
71	108
71	3797
71	597
71	109
71	216
71	3430
71	439
72	1156
72	147
72	1058
72	1139
72	625
72	1406
72	848
72	1083
72	688
72	1688
73	3017
73	184
73	353
73	7
73	692
73	504
73	488
73	123
73	539
73	1341
74	3017
74	692
74	1016
74	353
74	1484
74	580
74	278
74	504
74	488
74	70
75	1114
75	7
75	353
75	504
75	539
75	488
75	70
75	14
75	1341
75	1011
76	985
76	1263
76	530
76	3307
76	2217
76	277
76	914
76	147
76	1139
76	1511
77	993
77	4021
77	3795
77	389
77	80
77	172
77	45
77	41
77	3251
77	3307
78	389
78	860
78	2125
78	252
78	1443
78	848
78	3251
78	1149
78	937
78	113
79	1083
79	1129
79	1058
79	161
79	798
79	625
79	405
79	948
79	96
79	126
80	1926
80	147
80	1139
80	252
80	1058
80	1156
80	1083
80	1406
80	1854
80	625
81	1511
81	277
81	252
81	1083
81	90
81	1129
81	1156
81	1058
81	798
81	1406
82	1156
82	252
82	147
82	848
82	625
82	1139
82	1406
82	688
82	96
82	3275
83	14
83	1526
83	371
83	184
83	353
83	504
83	627
83	2965
83	7
83	1539
84	823
84	515
84	982
84	2576
84	1114
84	534
84	920
84	3017
84	489
84	201
85	3795
85	985
85	3307
85	1263
85	914
85	2217
85	2125
85	3251
85	1511
85	1058
86	3795
86	993
86	322
86	41
86	45
86	985
86	44
86	147
86	3307
86	1263
87	823
87	304
87	2449
87	1693
87	1689
87	1332
87	371
87	982
87	1526
87	339
88	304
88	945
88	2449
88	1526
88	371
88	184
88	14
88	379
88	7
88	1484
89	252
89	1926
89	3275
89	147
89	688
89	1139
89	96
89	1029
89	937
89	1854
90	2217
90	1511
90	2125
90	530
90	2144
90	27
90	277
90	3251
90	3275
90	395
91	1511
91	252
91	90
91	1058
91	1156
91	798
91	1406
91	161
91	848
91	405
92	3307
92	1263
92	914
92	2217
92	530
92	147
92	1139
92	1511
92	277
92	1083
93	252
93	1156
93	1058
93	625
93	1406
93	1083
93	688
