user_id	item_id	rank	score
1	41	1	5.7122293
1	993	2	5.5955725
1	3795	3	5.588914
1	45	4	5.4834986
1	4	5	5.1601524
1	322	6	5.0808325
1	914	7	5.037279
1	3307	8	5.036402
1	985	9	5.034626
1	3781	10	4.983264
2	3795	1	5.4536724
2	993	2	5.3335295
2	45	3	5.125879
2	41	4	5.015335
2	77	5	5.003292
2	3307	6	4.89646
2	1983	7	4.8465176
2	322	8	4.817013
2	936	9	4.770776
2	985	10	4.7028413
3	823	1	4.3813243
3	304	2	4.1992855
3	1689	3	4.0244603
3	982	4	3.9713397
3	2449	5	3.9263043
3	371	6	3.7571938
3	920	7	3.6135998
3	14	8	3.6123624
3	1526	9	3.6060398
3	4016	10	3.3673072
4	90	1	3.917131
4	1406	2	3.7015562
4	252	3	3.6751153
4	1156	4	3.6104136
4	848	5	3.4356508
4	1083	6	3.4248981
4	96	7	3.1932154
4	1854	8	3.1466796
4	625	9	3.0806713
4	141	10	2.9694395
5	3017	1	4.371543
5	692	2	3.8778195
5	184	3	3.8186483
5	123	4	3.6609464
5	1484	5	3.6442995
5	353	6	3.6394563
5	7	7	3.6277964
5	278	8	3.5681689
5	504	9	3.557797
5	488	10	3.4713883
6	147	1	2.9116108
6	1681	2	2.390826
6	1083	3	2.2443361
6	3275	4	2.074435
6	1854	5	2.0266304
6	1688	6	2.0253282
6	780	7	2.00955
6	1321	8	1.9777076
6	688	9	1.9756458
6	1775	10	1.9427875
7	149	1	4.3508883
7	1701	2	4.005021
7	185	3	3.9043896
7	4	4	3.7130208
7	913	5	3.6047149
7	823	6	3.595004
7	339	7	3.588446
7	82	8	3.5508428
7	4016	9	3.5288343
7	1693	10	3.201577
8	1263	1	4.1518726
8	530	2	3.3447313
8	277	3	3.0896719
8	2125	4	2.9531307
8	1443	5	2.8852224
8	1406	6	2.8634872
8	1156	7	2.8229074
8	1058	8	2.7776372
8	1817	9	2.6753373
8	3251	10	2.3353705
9	3795	1	5.167691
9	3251	2	5.1307316
9	389	3	5.125599
9	993	4	5.056358
9	80	5	4.785922
9	45	6	4.7768574
9	860	7	4.775755
9	41	8	4.7376337
9	2125	9	4.5498047
9	322	10	4.456159
11	147	1	4.350274
11	90	2	3.9586387
11	252	3	3.9551349
11	1156	4	3.651814
11	1058	5	3.6437895
11	1083	6	3.6242056
11	1854	7	3.5668788
11	1406	8	3.348493
11	625	9	3.280368
11	141	10	3.2526793
12	1058	1	3.2858067
12	1156	2	3.2601078
12	625	3	3.2024455
12	688	4	3.040863
12	1688	5	2.9022646
12	1406	6	2.8882093
12	848	7	2.8854449
12	3275	8	2.6598396
12	248	9	2.3905218
12	96	10	2.388039
14	823	1	5.1190453
14	982	2	4.6216106
14	692	3	4.428308
14	920	4	4.3805637
14	201	5	4.1807127
14	1023	6	3.7540417
14	1689	7	3.7371578
14	304	8	3.7077532
14	1313	9	3.703568
14	945	10	3.703289
15	1526	1	3.3094046
15	184	2	3.2424269
15	353	3	3.1277342
15	371	4	3.1184726
15	1484	5	3.0510426
15	278	6	2.9784703
15	7	7	2.975483
15	123	8	2.9724674
15	504	9	2.8931072
15	2965	10	2.865911
16	1058	1	3.4001818
16	252	2	3.2509866
16	147	3	3.1983044
16	625	4	3.0342274
16	1406	5	3.00031
16	1139	6	2.972697
16	688	7	2.9164448
16	1688	8	2.6031432
16	3275	9	2.5117335
16	1321	10	2.46565
17	692	1	4.430395
17	982	2	4.3577557
17	945	3	3.5229383
17	1689	4	3.494384
17	1023	5	3.4932613
17	304	6	3.4857812
17	1313	7	3.3689623
17	184	8	3.339459
17	1332	9	3.27661
17	2449	10	3.2293892
18	277	1	4.2629595
18	252	2	3.8219972
18	1083	3	3.790126
18	90	4	3.722136
18	1058	5	3.4607503
18	1156	6	3.4367228
18	1129	7	3.3100834
18	625	8	3.183762
18	1406	9	3.10788
18	848	10	3.041904
19	982	1	4.0714903
19	201	2	3.422524
19	1023	3	3.0908284
19	184	4	3.075242
19	1313	5	2.9584303
19	339	6	2.9452064
19	1539	7	2.8353987
19	353	8	2.80792
19	1843	9	2.7343965
19	7	10	2.7309487
20	1023	1	3.5244288
20	184	2	3.4307666
20	1484	3	3.3229237
20	278	4	3.2038019
20	353	5	3.2007835
20	123	6	3.1471977
20	7	7	3.0737536
20	14	8	3.0250218
20	431	9	3.0130172
20	339	10	2.9762568
21	4020	1	4.9531546
21	4021	2	4.907821
21	1594	3	4.875722
21	77	4	4.8060694
21	1983	5	4.801674
21	109	6	4.757941
21	936	7	4.7514286
21	539	8	4.7278576
21	389	9	4.6558905
21	3795	10	4.5706425
22	1129	1	3.7872646
22	277	2	3.6474705
22	161	3	3.461138
22	798	4	3.358984
22	252	5	3.332071
22	405	6	3.3313017
22	948	7	3.1516848
22	1058	8	3.0686488
22	2800	9	3.0211143
22	717	10	2.9848523
23	185	1	4.4085875
23	913	2	4.0668316
23	149	3	4.0308022
23	692	4	3.9744725
23	1701	5	3.8934336
23	82	6	3.767005
23	4	7	3.7564397
23	1016	8	3.6539402
23	515	9	3.595972
23	823	10	3.5242631
24	1926	1	3.949369
24	147	2	3.5882413
24	1156	3	3.5014572
24	1139	4	3.4788194
24	252	5	3.4018526
24	1058	6	3.346484
24	625	7	3.334889
24	3275	8	3.301012
24	1406	9	3.2186909
24	1688	10	3.0768983
25	147	1	3.2047896
25	1139	2	3.1583261
25	625	3	3.1501203
25	1156	4	3.1140213
25	1058	5	3.0888615
25	688	6	3.0232975
25	1406	7	2.917573
25	1688	8	2.8984323
25	3275	9	2.8002083
25	1854	10	2.677524
26	252	1	2.8618312
26	1139	2	2.5453863
26	229	3	2.3757787
26	688	4	2.291102
26	1688	5	2.2735047
26	2560	6	2.097688
26	937	7	1.9738941
26	506	8	1.9734095
26	929	9	1.9324899
26	794	10	1.845686
27	530	1	4.8197536
27	3251	2	4.6777267
27	1511	3	4.2637806
27	90	4	3.7070892
27	1058	5	3.5423198
27	1156	6	3.4624667
27	848	7	3.3915553
27	1926	8	3.3768806
27	252	9	3.2834282
27	147	10	2.942885
28	3795	1	4.755103
28	3251	2	4.603509
28	45	3	4.497259
28	322	4	4.2785254
28	3307	5	4.262391
28	2125	6	4.2456713
28	985	7	4.195838
28	1263	8	4.0655327
28	914	9	3.916154
28	530	10	3.8750014
29	147	1	3.1569092
29	1058	2	2.9982626
29	1139	3	2.8866816
29	1156	4	2.7603638
29	1083	5	2.6515136
29	625	6	2.6027036
29	1406	7	2.5662065
29	1755	8	2.402084
29	1854	9	2.376831
29	3275	10	2.3684208
30	913	1	3.489419
30	371	2	3.411048
30	823	3	3.3539839
