user_id:token	item_id:token
1	439
1	672
1	4
1	4017
1	109
1	936
1	4029
1	353
1	1341
1	4020
2	439
2	353
2	58
2	393
2	3273
2	672
2	1091
2	1341
2	1066
2	4029
3	485
3	369
3	73
3	82
3	213
3	24
3	732
3	391
3	149
3	185
4	172
4	322
4	80
4	41
4	45
4	993
4	3251
4	2125
4	3307
4	277
5	735
5	1868
5	1234
5	1697
5	2628
5	515
5	823
5	920
5	201
5	913
6	860
6	389
6	252
6	3307
6	1406
6	2125
6	90
6	3251
6	914
6	1511
7	108
7	1449
7	864
7	622
7	3074
7	492
7	895
7	238
7	369
7	1114
8	45
8	1672
8	3307
8	1112
8	1594
8	1111
8	1103
8	993
8	535
8	995
9	4029
9	109
9	353
9	58
9	936
9	4020
9	1594
9	1066
9	3273
9	1091
11	44
11	172
11	80
11	322
11	3251
11	41
11	2125
11	45
11	985
11	993
12	1672
12	2125
12	3251
12	3795
12	985
12	2217
12	530
12	1926
12	252
12	1263
14	1868
14	1697
14	1648
14	732
14	580
14	391
14	192
14	2576
14	489
14	1411
15	185
15	1701
15	1693
15	580
15	515
15	920
15	913
15	201
15	1023
15	982
16	4021
16	389
16	45
16	3251
16	2125
16	1134
16	530
16	1263
16	163
16	3795
17	1868
17	185
17	1697
17	1701
17	2628
17	1693
17	823
17	515
17	920
17	913
18	44
18	322
18	3251
18	2125
18	41
18	993
18	45
18	985
18	1926
18	3795
19	149
19	304
19	185
19	1016
19	1701
19	379
19	1693
19	823
19	4
19	2449
20	1701
20	823
20	1693
20	515
20	371
20	920
20	2449
20	304
20	3017
20	913
21	1023
21	330
21	905
21	454
21	614
21	672
21	393
21	4029
21	488
21	874
22	510
22	1672
22	1112
22	172
22	80
22	44
22	322
22	45
22	993
22	41
23	1697
23	1648
23	1449
23	192
23	238
23	534
23	1411
23	580
23	489
23	895
24	322
24	45
24	41
24	1983
24	993
24	3795
24	914
24	4021
24	860
24	3307
25	44
25	1112
25	41
25	389
25	45
25	2125
25	993
25	3251
25	3795
25	914
26	90
26	163
26	2217
26	1406
26	2125
26	318
26	595
26	914
26	3251
26	1791
27	1594
27	77
27	172
27	44
27	80
27	322
27	1983
27	41
27	45
27	4021
28	936
28	353
28	3273
28	1594
28	1341
28	77
28	1672
28	1359
28	1112
28	510
29	172
29	322
29	80
29	993
29	45
29	985
29	1263
29	389
29	277
29	530
30	1411
30	485
30	73
30	82
30	1114
30	945
30	213
30	2449
30	1016
30	3017
31	489
31	1693
31	2576
31	920
31	692
31	1408
31	204
31	613
31	913
31	304
32	80
32	44
32	389
32	322
32	3251
32	2125
32	41
32	45
32	993
32	985
33	936
33	80
33	4020
33	1594
33	77
33	1263
33	1572
33	1983
33	90
33	4021
34	3086
34	1071
34	1761
34	2032
34	601
34	2093
34	579
34	1132
34	237
34	148
35	1341
35	1672
35	510
35	1112
35	3781
35	44
35	172
35	80
35	147
35	1139
36	1594
36	77
36	985
36	530
36	277
36	1263
36	1688
36	2069
36	1406
36	2503
37	1672
37	44
37	41
37	943
37	1503
37	1112
37	936
37	1090
37	1694
37	2036
38	1672
38	77
38	1112
38	993
38	4021
38	1983
38	860
38	389
38	2125
38	571
39	732
39	391
39	185
39	4
39	1701
39	692
39	403
39	823
39	1526
39	1332
40	3781
40	1672
40	172
40	1112
40	80
40	44
40	322
40	3251
40	41
40	45
41	735
41	1868
41	1234
41	185
41	1697
41	2628
41	515
41	823
41	920
41	1411
42	510
42	172
42	1083
42	147
42	80
42	948
42	1854
42	41
42	322
42	985
43	1672
43	1983
43	4021
43	80
43	860
43	322
43	44
43	389
43	3251
43	45
44	510
44	3781
44	1672
44	80
44	1112
44	172
44	44
44	322
44	405
44	143
45	1672
45	44
45	1112
45	45
45	41
45	1983
45	993
45	4021
45	860
45	3307
47	622
47	108
47	864
47	238
47	895
47	3072
47	1449
47	492
47	3074
47	19
48	1341
48	3781
48	3273
48	510
48	1359
48	948
48	798
48	44
48	172
48	405
49	735
49	1868
49	1234
49	1697
49	2628
49	185
49	1411
49	1701
49	1648
49	192
50	936
50	109
50	1594
50	4020
50	77
50	704
50	571
50	1032
50	318
50	677
51	3307
51	1263
51	318
51	3795
51	1854
51	1083
51	141
51	2217
51	405
51	1321
52	732
52	391
52	185
52	1701
52	4
52	1693
52	515
52	823
52	920
52	1411
53	369
53	73
53	485
53	82
53	213
53	304
53	1114
53	3017
53	732
53	627
54	149
54	1701
54	185
54	4
54	823
54	515
54	920
54	913
54	201
54	1023
55	1341
55	3781
55	1359
55	510
55	1672
55	389
55	1112
55	44
55	3251
55	172
56	735
56	148
56	589
56	1868
56	1234
56	185
56	1697
56	2628
56	1411
56	823
57	45
57	3307
57	3251
57	3795
57	252
57	90
57	1511
57	2217
