user_id:token	item_id:token
356	182
356	573
356	593
356	344
356	237
356	269
356	616
356	401
356	866
356	908
129	888
129	216
129	657
129	63
129	258
129	628
129	719
129	101
129	919
129	134
202	360
202	598
202	475
202	113
202	46
202	97
202	319
202	106
202	261
202	359
261	521
261	957
261	65
261	334
261	125
261	429
261	868
261	8
261	314
261	613
556	643
556	462
556	10
556	119
556	314
556	753
556	401
556	679
556	761
556	229
20	55
20	401
20	143
20	629
20	57
20	942
20	944
20	707
20	857
20	678
89	618
89	106
89	918
89	94
89	941
89	504
89	957
89	619
89	455
89	184
136	897
136	473
136	237
136	753
136	383
136	394
136	858
136	888
136	184
136	639
448	643
448	986
448	923
448	329
448	119
448	187
448	942
448	526
448	660
448	761
587	629
587	925
587	986
587	888
587	643
587	65
587	59
587	119
587	32
587	112
576	271
576	462
576	639
576	341
576	802
576	337
576	56
576	836
576	93
576	751
582	271
582	119
582	105
582	182
582	265
582	649
582	806
582	241
582	473
582	573
601	916
601	387
601	571
601	536
601	809
601	831
601	275
601	526
601	748
601	182
38	401
38	260
38	548
38	42
38	403
38	918
38	838
38	181
38	536
38	325
117	343
117	8
117	888
117	398
117	68
117	462
117	632
117	190
117	963
117	925
632	78
632	459
632	957
632	742
632	503
632	655
632	705
632	583
632	106
632	753
419	487
419	65
419	986
419	859
419	271
419	921
419	395
419	78
419	52
419	305
198	918
198	224
198	557
198	595
198	640
198	468
198	460
198	986
198	641
198	846
589	521
589	506
589	643
589	323
589	923
589	32
589	364
589	344
589	695
589	337
528	77
528	703
528	76
528	401
528	265
528	387
528	844
528	377
528	972
528	573
101	705
101	584
101	753
101	8
101	573
101	394
101	918
101	866
101	825
101	85
94	175
94	908
94	564
94	288
94	846
94	455
94	280
94	8
94	942
94	985
493	819
493	51
493	246
493	897
493	987
493	893
493	935
493	632
493	354
493	748
352	918
352	17
352	590
352	268
352	514
352	971
352	584
352	570
352	516
352	564
56	632
56	446
56	702
56	384
56	573
56	95
56	834
56	756
56	790
56	159
258	233
258	748
258	553
258	264
258	169
258	842
258	240
258	265
258	475
258	42
579	263
579	819
579	633
579	59
579	116
579	941
579	720
579	611
579	578
579	244
609	55
609	976
609	417
609	470
609	48
609	237
609	858
609	520
609	639
609	844
429	695
429	274
429	182
429	633
429	862
429	268
429	705
429	893
429	422
429	485
366	341
366	971
366	233
366	584
366	238
366	17
366	8
366	916
366	401
366	539
239	705
239	383
239	748
239	401
239	314
239	344
239	364
239	274
239	206
239	185
634	957
634	233
634	288
634	94
634	55
634	571
634	237
634	526
634	343
634	320
297	184
297	708
297	861
297	908
297	78
297	473
297	320
297	607
297	545
297	630
521	175
521	893
521	618
521	10
521	17
521	65
521	742
521	383
521	291
521	747
345	540
345	387
345	343
345	154
345	329
345	748
345	809
345	342
345	582
345	456
340	94
340	801
340	585
340	611
340	987
340	383
340	185
340	33
340	329
340	266
491	57
491	923
491	506
491	65
491	753
491	154
491	323
491	398
491	31
491	344
432	136
432	99
432	387
432	753
432	695
432	271
432	238
432	274
432	848
432	240
395	159
395	705
395	918
395	394
395	384
395	136
395	986
395	65
395	629
395	259
2	590
2	857
2	325
2	748
2	480
2	655
2	65
2	807
2	321
2	949
30	401
30	65
30	364
30	459
30	260
30	918
30	59
30	819
30	570
30	36
494	48
494	56
494	764
494	688
494	639
494	473
494	394
494	604
494	171
494	666
372	275
372	929
372	224
372	622
372	356
372	151
372	337
372	961
372	555
372	797
22	727
22	171
22	141
22	196
22	48
22	475
22	268
22	321
22	383
22	724
459	876
459	829
459	579
459	178
459	36
459	110
459	420
459	699
459	632
459	330
61	918
61	113
61	175
61	48
61	868
61	260
61	720
61	590
61	451
61	678
156	584
156	838
156	697
156	383
156	957
156	418
156	844
156	320
156	401
156	239
650	592
650	878
650	225
650	182
650	851
650	618
650	253
650	825
650	481
650	104
124	797
124	375
124	8
124	841
124	509
124	695
124	292
124	668
124	794
124	398
40	387
40	618
40	525
40	184
40	766
40	918
40	438
40	692
40	240
40	226
114	908
114	343
114	549
114	9
114	205
114	106
114	897
114	541
114	266
114	676
263	48
263	561
263	177
263	808
263	936
263	695
263	153
263	159
263	633
263	315
538	661
538	976
538	777
538	622
538	775
538	900
538	573
538	427
538	834
538	16
39	94
39	57
39	315
39	401
39	918
39	511
39	85
39	380
39	272
39	290
211	112
211	754
211	622
211	490
211	705
211	383
211	0
211	85
211	526
211	875
207	215
207	283
207	526
207	266
207	857
207	394
207	396
207	545
207	211
207	259
336	439
336	343
336	387
336	266
336	455
336	313
336	383
336	303
336	524
336	957
232	448
232	886
232	561
232	36
232	579
232	674
232	548
232	114
232	371
232	598
3	265
3	387
3	611
3	766
3	525
3	903
3	260
3	217
3	559
3	590
142	410
142	384
142	113
142	585
142	102
142	705
142	360
142	238
142	112
142	275
517	898
517	64
517	238
517	31
517	57
517	666
517	229
517	159
517	703
517	573
100	65
100	521
100	918
100	632
100	314
100	629
100	942
100	229
100	271
100	379
133	156
133	143
133	848
133	971
133	873
133	622
133	182
133	758
133	718
133	677
373	57
373	288
373	226
373	360
373	748
373	888
373	32
373	890
373	503
373	627
346	288
346	971
346	549
346	144
346	850
346	72
346	410
346	409
346	260
346	151
112	809
112	908
112	42
112	360
112	383
112	343
112	605
112	374
112	570
112	491
566	629
566	925
566	119
566	643
566	314
566	226
566	590
566	608
566	17
566	490
368	643
368	65
368	119
368	32
368	918
368	159
368	226
368	761
368	17
368	753
414	8
414	448
414	25
414	579
414	122
414	742
414	257
414	295
414	383
414	32
525	233
525	748
525	417
525	941
525	343
525	360
525	303
525	607
525	320
525	52
105	401
105	725
105	97
105	132
105	844
105	666
105	282
105	159
105	223
105	697
562	788
562	182
562	454
562	659
562	246
562	85
562	15
562	37
562	572
562	651
482	136
482	184
482	570
482	627
482	766
482	159
482	503
482	521
482	271
482	31
344	748
344	611
344	884
344	579
344	508
344	378
344	720
344	729
344	886
344	116
592	702
592	409
592	106
592	859
592	897
592	59
592	42
592	487
592	162
592	735
551	154
551	487
551	184
551	409
551	285
551	825
551	65
551	478
551	287
551	325
55	848
55	742
55	950
55	819
55	705
55	884
55	239
55	237
55	280
55	564
613	364
613	343
613	237
613	387
613	697
613	394
613	672
613	462
613	401
613	627
146	401
146	753
146	246
146	398
146	383
146	908
146	736
146	113
146	51
146	797
335	56
335	265
335	651
335	383
335	561
335	778
335	268
335	113
335	337
335	526
343	573
343	761
343	112
343	604
343	97
343	962
343	568
343	724
343	185
343	736
515	79
515	910
515	315
515	82
515	678
515	355
515	264
515	720
515	142
515	760
111	383
111	976
111	459
111	848
111	288
111	460
111	76
111	702
111	886
111	712
98	182
98	573
98	94
98	408
98	627
98	916
98	589
98	739
98	708
98	317
204	618
204	815
204	343
204	648
204	386
204	320
204	580
204	108
204	356
204	695
386	57
386	526
386	383
386	296
386	251
386	162
386	374
386	613
386	883
386	674
563	55
563	941
563	131
563	573
563	175
563	20
563	263
563	651
563	659
563	976
361	48
361	97
361	539
361	185
361	981
361	298
361	499
361	56
361	431
361	577
421	57
421	941
421	629
421	585
421	142
421	119
421	190
421	397
421	376
421	383
127	748
127	526
127	315
127	704
127	55
127	229
127	705
127	394
127	910
127	6
301	320
301	526
301	575
301	97
301	620
301	272
301	898
301	435
301	148
301	560
339	94
339	852
339	356
339	185
339	209
339	571
339	184
339	182
339	8
339	573
273	643
273	888
273	629
273	585
273	314
273	42
273	925
273	570
273	32
273	815
513	119
513	121
513	364
513	504
513	445
513	857
513	362
513	478
513	489
513	916
143	265
143	695
143	751
143	658
143	268
143	582
143	553
143	561
143	167
143	219
19	343
19	598
19	325
19	859
19	470
19	838
19	857
19	36
19	584
19	517
295	549
295	314
295	632
295	266
295	963
295	894
295	748
295	987
295	499
295	618
545	260
545	521
545	382
545	697
545	324
545	639
545	897
545	209
545	323
545	838
251	582
251	829
251	284
251	383
251	972
251	748
251	226
251	374
251	456
251	442
490	240
490	439
490	704
490	597
490	48
490	180
490	188
490	935
490	387
490	482
497	761
497	343
497	462
497	42
497	781
497	27
497	184
497	292
497	654
497	440
107	94
107	370
107	440
107	534
107	121
107	589
107	754
107	985
107	501
107	44
514	383
514	317
514	957
514	511
514	632
514	871
514	343
514	972
514	80
514	241
229	341
229	10
229	260
229	376
229	455
229	271
229	343
229	671
229	929
229	509
329	51
329	240
329	246
329	44
329	944
329	810
329	910
329	580
329	190
329	55
561	314
561	888
561	240
561	925
561	986
561	643
561	205
561	197
561	383
561	244
27	788
27	986
27	119
27	85
27	629
27	753
27	695
27	26
27	918
27	840
0	494
0	611
0	344
0	171
0	314
0	216
0	766
0	703
0	420
0	224
401	401
401	897
401	31
401	224
401	228
401	12
401	712
401	186
401	214
401	599
137	175
137	525
137	850
137	443
137	176
137	483
137	110
137	560
137	766
137	573
186	394
186	655
186	185
186	742
186	317
186	347
186	294
186	895
186	62
186	140
25	443
25	875
25	112
25	777
25	713
25	705
25	950
25	280
25	658
25	735
388	897
388	742
388	408
388	809
388	136
388	507
388	187
388	226
388	557
388	727
425	114
425	889
425	939
425	317
425	579
425	853
425	181
425	710
425	315
425	438
214	184
214	525
214	470
214	918
214	137
214	343
214	17
214	622
214	437
214	856
638	55
638	439
638	321
638	940
638	643
638	697
638	261
638	958
638	908
638	629
333	271
333	844
333	705
333	704
333	422
333	529
333	838
333	129
333	201
333	78
348	171
348	819
348	726
348	345
348	48
348	462
348	521
348	8
348	251
348	878
374	731
374	57
374	383
374	753
374	55
374	316
374	804
374	96
374	72
374	828
330	705
330	136
330	462
330	310
330	8
330	897
330	190
330	941
330	394
330	246
621	918
621	705
621	971
621	77
621	777
621	693
621	237
621	739
621	621
621	702
393	826
393	459
393	416
393	448
393	462
393	837
393	447
393	268
393	681
393	694
257	819
257	655
257	89
257	387
257	246
257	161
257	545
257	866
257	181
257	407
320	264
320	817
320	59
320	633
320	643
320	553
320	113
320	122
320	516
320	555
478	695
478	141
478	632
478	441
478	383
478	677
478	622
478	136
478	489
478	26
46	878
46	618
46	467
46	708
46	910
46	56
46	721
46	896
46	987
46	598
596	579
596	637
596	175
596	51
596	836
596	220
596	300
596	643
596	632
596	454
450	918
450	573
450	237
450	32
450	584
450	10
450	523
450	136
450	669
450	345
647	401
647	706
647	94
647	36
647	853
647	806
647	697
647	738
647	244
647	185
396	189
396	318
396	742
396	705
396	684
396	825
396	439
396	593
396	908
396	637
342	748
342	571
342	59
342	962
342	808
342	319
342	75
342	973
342	944
342	266
284	374
284	29
284	548
284	336
284	935
284	572
284	388
284	136
284	929
284	110
492	321
492	154
492	770
492	32
492	681
492	181
492	358
492	690
492	163
492	57
187	55
187	464
187	447
187	611
187	325
187	315
187	268
187	809
187	921
187	79
588	702
588	487
588	548
588	878
588	801
588	528
588	585
588	604
588	809
588	721
281	264
281	346
281	834
281	734
281	239
281	838
281	9
281	891
281	801
281	901
306	401
306	910
306	514
306	569
306	362
306	414
306	225
306	322
306	987
306	36
399	94
399	431
399	629
399	383
399	825
399	344
399	9
399	317
399	182
399	702
628	321
628	8
628	553
628	677
628	942
628	32
628	723
628	223
628	384
628	639
441	553
441	197
441	339
441	448
441	801
441	942
441	846
441	136
441	775
441	798
532	618
532	456
532	265
532	825
532	226
532	573
532	611
532	360
532	707
532	846
83	240
83	753
83	113
83	858
83	584
83	360
83	654
83	985
83	734
83	386
573	42
573	809
573	923
573	36
573	660
573	467
573	838
573	957
573	142
573	941
28	629
28	8
28	288
28	383
28	734
28	748
28	739
28	918
28	17
28	643
462	360
462	705
462	113
462	619
462	666
462	577
462	289
462	352
462	87
462	622
274	48
274	298
274	466
274	187
274	125
274	552
274	908
274	525
274	441
274	830
600	607
600	263
600	742
600	459
600	907
600	571
600	351
600	582
600	372
600	523
108	702
108	712
108	341
108	395
108	29
108	32
108	910
108	986
108	91
108	304
416	761
416	570
416	925
416	987
416	119
416	398
416	888
416	239
416	944
416	633
196	766
196	487
196	971
196	407
196	835
196	897
196	985
196	346
196	838
196	669
7	540
7	240
7	702
7	136
7	924
7	350
7	182
7	94
7	375
7	630
365	495
365	65
365	401
365	412
365	686
365	6
365	653
365	717
365	542
365	601
584	611
584	643
584	439
584	394
584	948
584	100
584	750
584	629
584	820
584	314
33	473
33	154
33	711
33	306
33	655
33	587
33	171
33	3
33	542
33	107
72	834
72	929
72	766
72	4
72	655
72	161
72	265
72	183
72	828
72	272
614	211
614	37
614	0
614	561
614	841
614	412
614	154
614	229
614	967
614	715
216	343
216	736
216	579
216	481
216	30
216	240
216	859
216	822
216	856
216	155
115	897
115	237
115	499
115	584
115	840
115	97
115	819
115	440
115	908
115	947
282	383
282	233
282	761
282	448
282	957
282	113
282	268
282	941
282	705
282	171
332	17
332	894
332	452
332	800
332	895
332	495
332	639
332	871
332	154
332	441
174	383
174	321
174	261
174	288
174	850
174	761
174	413
174	935
174	416
174	149
586	443
586	268
586	325
586	966
586	565
586	430
586	154
586	632
586	113
586	649
460	629
460	94
460	462
460	383
460	942
460	944
460	375
460	766
460	314
460	761
228	238
228	396
228	78
228	838
228	215
228	55
228	857
228	154
228	585
228	394
387	94
387	455
387	466
387	379
387	942
387	692
387	326
387	923
387	525
387	897
452	464
452	908
452	918
452	696
452	925
452	240
452	55
452	737
452	745
452	793
60	987
60	181
60	119
60	986
60	259
60	629
60	748
60	570
60	555
60	583
602	42
602	10
602	790
602	713
602	857
602	250
602	169
602	809
602	266
602	753
221	706
221	224
221	735
221	382
221	553
221	697
221	0
221	299
221	631
221	525
479	971
479	708
479	113
479	941
479	233
479	751
479	268
479	184
479	693
479	264
410	585
410	584
410	415
410	618
410	481
410	967
410	570
410	655
410	260
410	710
550	748
550	695
550	387
550	161
550	240
550	808
550	701
550	430
550	857
550	131
422	742
422	507
422	748
422	224
422	695
422	243
422	426
422	98
422	88
422	716
379	10
379	154
379	636
379	323
379	747
379	360
379	40
379	242
379	501
379	203
48	949
48	897
48	948
48	931
48	838
48	611
48	809
48	9
48	708
48	876
49	908
49	313
49	417
49	503
49	275
49	504
49	25
49	173
49	942
49	483
65	521
65	59
65	721
65	537
65	314
65	482
65	897
65	509
65	33
65	309
603	345
603	401
603	65
603	504
603	944
603	895
603	76
603	604
603	447
603	72
433	761
433	780
433	261
433	211
433	448
433	939
433	458
433	652
433	176
433	490
653	387
653	987
653	695
653	978
653	97
653	553
653	532
653	339
653	443
653	265
472	934
472	859
472	56
472	81
472	42
472	55
472	427
472	369
472	970
472	185
16	29
16	893
16	10
16	697
16	797
16	59
16	277
16	766
16	772
16	954
391	387
391	809
391	592
391	120
391	42
391	734
391	16
391	292
391	748
391	277
369	959
369	277
369	168
369	42
369	115
369	686
369	29
369	914
369	310
369	226
408	188
408	56
408	97
